time_s,board_in,t79_2_secondary,q79_3_g1,q79_3_g2,q79_3_drain,q79_3_source
9.1186854e-05,-9.89690659e-05,-0.0684726588,0.624549601,1.40201256,3.45735136,1.73535869
9.1187854e-05,-9.80012769e-05,-0.0566923051,0.627603795,1.39408908,3.45738842,1.73535866
9.1188854e-05,-9.6720118e-05,-0.0447307491,0.630699314,1.38725679,3.45742578,1.73535864
9.1189854e-05,-9.51296858e-05,-0.0326261002,0.633826296,1.38153753,3.45746324,1.73535861
9.1190854e-05,-9.32350661e-05,-0.0204169266,0.636974777,1.37694958,3.45750057,1.73535859
9.1191854e-05,-9.10423169e-05,-0.00814213287,0.640134725,1.37350762,3.45753754,1.73535856
9.1192854e-05,-8.85584499e-05,0.0041591623,0.643296067,1.37122265,3.45757391,1.73535853
9.1193854e-05,-8.57914075e-05,0.0164477496,0.646448729,1.37010196,3.45760942,1.73535851
9.1194854e-05,-8.27500377e-05,0.0286844529,0.649582659,1.37014915,3.4576438,1.73535849
9.1195854e-05,-7.94440655e-05,0.040830253,0.652687862,1.37136405,3.45767679,1.73535846
9.1196854e-05,-7.58840622e-05,0.0528464111,0.655754437,1.37374279,3.45770809,1.73535844
9.1197854e-05,-7.20814112e-05,0.0646945913,0.658772597,1.37727777,3.45773745,1.73535842
9.1198854e-05,-6.8048272e-05,0.0763369821,0.661732712,1.38195767,3.45776458,1.7353584
9.1199854e-05,-6.37975409e-05,0.0877364167,0.664625331,1.38776754,3.45778921,1.73535837
9.1200854e-05,-5.93428102e-05,0.0988564903,0.667441216,1.3946888,3.45781108,1.73535835
9.1201854e-05,-5.46983243e-05,0.109661677,0.670171371,1.40269933,3.45782995,1.73535833
9.1202854e-05,-4.98789345e-05,0.120117441,0.672807068,1.41177351,3.45784558,1.73535831
9.1203854e-05,-4.49000513e-05,0.13019035,0.67533988,1.42188234,3.45785774,1.73535829
9.1204854e-05,-3.97775953e-05,0.139848179,0.677761704,1.4329935,3.45786624,1.73535827
9.1205854e-05,-3.4527946e-05,0.149060016,0.680064786,1.44507146,3.45787089,1.73535825
9.1206854e-05,-2.91678899e-05,0.157796359,0.68224175,1.45807762,3.45787155,1.73535823
9.1207854e-05,-2.37145661e-05,0.166029212,0.684285619,1.47197039,3.45786809,1.73535822
9.1208854e-05,-1.81854125e-05,0.173732176,0.686189838,1.48670537,3.4578604,1.7353582
9.1209854e-05,-1.2598109e-05,0.180880532,0.687948296,1.50223543,3.45784843,1.73535818
9.1210854e-05,-6.97052163e-06,0.187451325,0.689555343,1.51851095,3.45783215,1.73535816
9.1211854e-05,-1.32064527e-06,0.193423435,0.691005813,1.53547987,3.45781155,1.73535814
9.1212854e-05,4.333454e-06,0.198777648,0.692295037,1.55308796,3.45778669,1.73535813
9.1213854e-05,9.97369657e-06,0.203496717,0.693418861,1.57127893,3.45775764,1.73535811
9.1214854e-05,1.55820472e-05,0.207565422,0.694373656,1.58999461,3.45772452,1.73535809
9.1215854e-05,2.11405724e-05,0.210970617,0.695156334,1.60917519,3.45768749,1.73535808
9.1216854e-05,2.66314984e-05,0.213701276,0.695764358,1.62875933,3.45764676,1.73535806
9.1217854e-05,3.20372672e-05,0.215748528,0.696195748,1.64868443,3.45760257,1.73535804
9.1218854e-05,3.73405933e-05,0.217105689,0.696449089,1.66888679,3.45755521,1.73535803
9.1219854e-05,4.25245188e-05,0.217768286,0.696523536,1.68930184,3.45750499,1.73535801
9.1220854e-05,4.75724674e-05,0.217734069,0.696418818,1.7098643,3.45745229,1.73535799
9.1221854e-05,5.24682979e-05,0.217003024,0.696135238,1.73050843,3.45739749,1.73535798
9.1222854e-05,5.71963552e-05,0.215577373,0.695673674,1.75116825,3.45734105,1.73535796
9.1223854e-05,6.17415208e-05,0.213461568,0.695035574,1.77177771,3.45728341,1.73535794
9.1224854e-05,6.60892612e-05,0.210662279,0.694222955,1.79227091,3.45722508,1.73535793
9.1225854e-05,7.02256738e-05,0.207188374,0.693238395,1.81258235,3.45716659,1.73535791
9.1226854e-05,7.41375321e-05,0.203050889,0.692085022,1.8326471,3.45710848,1.73535789
9.1227854e-05,7.78123276e-05,0.198263,0.690766513,1.852401,3.45705131,1.73535788
9.1228854e-05,8.12383095e-05,0.192839973,0.689287072,1.87178092,3.45699539,1.73535786
9.1229854e-05,8.4404523e-05,0.186799123,0.687651424,1.89072489,3.45694079,1.73535784
9.1230854e-05,8.73008437e-05,0.180159755,0.685864796,1.90917235,3.4568876,1.73535782
9.1231854e-05,8.99180104e-05,0.172943105,0.683932904,1.92706432,3.45683594,1.73535781
9.1232854e-05,9.22476544e-05,0.165172268,0.681861931,1.94434362,3.45678595,1.73535779
9.1233854e-05,9.42823263e-05,0.156872129,0.679658509,1.96095499,3.45673773,1.73535777
9.1234854e-05,9.60155201e-05,0.14806928,0.677329696,1.97684533,3.4566914,1.73535775
9.1235854e-05,9.74416937e-05,0.138791932,0.674882957,1.99196384,3.45664705,1.73535773
9.1236854e-05,9.85562868e-05,0.129069832,0.672326136,2.00626219,3.45660479,1.73535771
9.1237854e-05,9.93557353e-05,0.118934156,0.669667433,2.01969467,3.45656469,1.73535769
9.1238854e-05,9.98374829e-05,0.108417417,0.666915375,2.03221833,3.45652684,1.73535767
9.1239854e-05,9.99999892e-05,0.0975533546,0.664078792,2.04379315,3.45649131,1.73535765
9.1240854e-05,9.98427345e-05,0.0863768295,0.661166785,2.05438211,3.45645817,1.73535762
9.1241854e-05,9.93662217e-05,0.0749237065,0.658188699,2.06395136,3.45642747,1.7353576
9.1242854e-05,9.85719744e-05,0.0632307405,0.655154091,2.07247031,3.45639925,1.73535758
9.1243854e-05,9.74625324e-05,0.0513354566,0.652072698,2.07991172,3.45637356,1.73535756
9.1244854e-05,9.60414432e-05,0.0392760286,0.64895441,2.08625182,3.45635042,1.73535753
9.1245854e-05,9.4313251e-05,0.0270911553,0.645809233,2.09147032,3.45632985,1.73535751
9.1246854e-05,9.22834817e-05,0.0148199345,0.642647258,2.09555054,3.45631186,1.73535748
9.1247854e-05,8.99586259e-05,0.00250173668,0.639478631,2.09847945,3.45629647,1.73535746
9.1248854e-05,8.73461174e-05,-0.00982392294,0.636313515,2.10024767,3.45628365,1.73535743
9.1249854e-05,8.44543102e-05,-0.0221175121,0.633162061,2.10084955,3.45627341,1.73535741
9.1250854e-05,8.12924509e-05,-0.0343396096,0.630034375,2.10028317,3.45626571,1.73535738
9.1251854e-05,7.78706502e-05,-0.0464510329,0.626940485,2.09855034,3.45626054,1.73535735
9.1252854e-05,7.41998494e-05,-0.0584129643,0.623890305,2.0956566,3.45625784,1.73535732
9.1253854e-05,7.02917865e-05,-0.0701870769,0.620893608,2.0916112,3.45625757,1.7353573
9.1254854e-05,6.61589578e-05,-0.0817356574,0.617959993,2.08642707,3.45625969,1.73535727
9.1255854e-05,6.18145786e-05,-0.0930217281,0.615098852,2.08012078,3.45626413,1.73535724
9.1256854e-05,5.72725404e-05,-0.104009165,0.612319343,2.0727125,3.45627083,1.73535721
9.1257854e-05,5.25473671e-05,-0.114662816,0.609630358,2.06422591,3.45627971,1.73535718
9.1258854e-05,4.76541677e-05,-0.124948609,0.607040497,2.05468813,3.45629069,1.73535715
9.1259854e-05,4.26085889e-05,-0.134833667,0.604558036,2.04412967,3.45630369,1.73535712
9.1260854e-05,3.74267644e-05,-0.144286407,0.602190907,2.03258427,3.45631862,1.73535709
9.1261854e-05,3.21252637e-05,-0.153276645,0.599946668,2.02008884,3.45633539,1.73535705
9.1262854e-05,2.6721039e-05,-0.161775691,0.597832479,2.00668333,3.45635388,1.73535702
9.1263854e-05,2.12313708e-05,-0.169756437,0.595855082,1.9924106,3.456374,1.73535699
9.1264854e-05,1.5673813e-05,-0.177193448,0.594020779,1.97731627,3.45639563,1.73535696
9.1265854e-05,1.00661364e-05,-0.184063038,0.59233541,1.96144859,3.45641866,1.73535692
9.1266854e-05,4.4262722e-06,-0.190343347,0.590804337,1.94485831,3.45644298,1.73535689
9.1267854e-05,-1.22774545e-06,-0.196014408,0.589432425,1.92759844,3.45646846,1.73535686
9.1268854e-05,-6.87783726e-06,-0.20105821,0.58822403,1.90972418,3.45649498,1.73535682
9.1269854e-05,-1.25059364e-05,-0.205458753,0.587182983,1.89129266,3.45652242,1.73535679
9.1270854e-05,-1.80940465e-05,-0.209202101,0.586312576,1.87236281,3.45655063,1.73535676
9.1271854e-05,-2.36242988e-05,-0.21227642,0.58561556,1.85299513,3.45657949,1.73535672
9.1272854e-05,-2.90790099e-05,-0.214672018,0.585094126,1.83325156,3.45660886,1.73535669
9.1273854e-05,-3.44407376e-05,-0.216381372,0.584749907,1.8131952,3.45663862,1.73535666
9.1274854e-05,-3.96923373e-05,-0.217399152,0.58458397,1.79289018,3.45666862,1.73535662
9.1275854e-05,-4.48170163e-05,-0.217722234,0.58459681,1.77240141,3.45669873,1.73535659
9.1276854e-05,-4.9798388e-05,-0.21734971,0.584788355,1.75179438,3.45672881,1.73535655
9.1277854e-05,-5.46205239e-05,-0.21628289,0.585157963,1.73113498,3.45675873,1.73535652
9.1278854e-05,-5.92680047e-05,-0.214525294,0.585704424,1.71048926,3.45678835,1.73535648
9.1279854e-05,-6.37259695e-05,-0.212082642,0.586425964,1.68992321,3.45681754,1.73535645
9.1280854e-05,-6.79801634e-05,-0.208962833,0.587320256,1.66950258,3.45684616,1.73535642
9.1281854e-05,-7.20169834e-05,-0.205175918,0.588384419,1.64929265,3.45687407,1.73535638
9.1282854e-05,-7.58235211e-05,-0.200734068,0.589615037,1.62935804,3.45690131,1.73535635
9.1283854e-05,-7.93876047e-05,-0.195651535,0.591008162,1.60976247,3.45692815,1.73535632
9.1284854e-05,-8.26978378e-05,-0.189944602,0.592559331,1.59056859,3.45695494,1.73535628
9.1285854e-05,-8.57436354e-05,-0.183631537,0.594263581,1.57183777,3.45698192,1.73535625
9.1286854e-05,-8.85152582e-05,-0.176732528,0.596115462,1.55362987,3.45700928,1.73535622
9.1287854e-05,-9.10038439e-05,-0.169269622,0.598109057,1.53600312,3.45703721,1.73535619
9.1288854e-05,-9.32014347e-05,-0.161266654,0.600237998,1.51901387,3.45706586,1.73535616
9.1289854e-05,-9.51010036e-05,-0.152749171,0.60249549,1.50271642,3.45709534,1.73535612
9.1290854e-05,-9.66964767e-05,-0.14374435,0.604874329,1.48716289,3.45712573,1.73535609
9.1291854e-05,-9.79827521e-05,-0.134280913,0.607366929,1.47240298,3.45715709,1.73535606
9.1292854e-05,-9.89557169e-05,-0.124389036,0.609965341,1.4584839,3.45718944,1.73535603
9.1293854e-05,-9.96122598e-05,-0.114100253,0.612661281,1.44545014,3.45722276,1.735356
9.1294854e-05,-9.99502817e-05,-0.103447357,0.615446156,1.43334336,3.45725705,1.73535597
9.1295854e-05,-9.99687015e-05,-0.0924642935,0.618311093,1.42220227,3.45729221,1.73535594
9.1296854e-05,-9.96674603e-05,-0.0811860593,0.621246962,1.41206249,3.45732809,1.73535592
9.1297854e-05,-9.90475215e-05,-0.0696485874,0.624244409,1.40295643,3.45736461,1.73535589
9.1298854e-05,-9.81108674e-05,-0.0578886353,0.627293884,1.39491321,3.45740162,1.73535586
9.1299854e-05,-9.68604929e-05,-0.0459436691,0.630385672,1.38795853,3.45743894,1.73535583
9.1300854e-05,-9.53003964e-05,-0.0338517456,0.633509921,1.38211463,3.45747638,1.73535581
9.1301854e-05,-9.34355663e-05,-0.0216513918,0.636656678,1.3774002,3.45751372,1.73535578
9.1302854e-05,-9.12719658e-05,-0.00938148386,0.639815915,1.37383029,3.45755072,1.73535575
9.1303854e-05,-8.88165131e-05,0.00291887568,0.642977564,1.37141633,3.45758716,1.73535573
9.1304854e-05,-8.60770598e-05,0.0152104811,0.646131546,1.37016604,3.45762276,1.73535571
9.1305854e-05,-8.30623657e-05,0.0274541476,0.649267808,1.3700834,3.45765727,1.73535568
9.1306854e-05,-7.97820704e-05,0.0396108345,0.652376349,1.37116868,3.4576904,1.73535566
9.1307854e-05,-7.62466633e-05,0.0516417693,0.655447254,1.37341842,3.45772189,1.73535563
9.1308854e-05,-7.2467449e-05,0.0635085702,0.658470725,1.37682541,3.45775146,1.73535561
9.1309854e-05,-6.84565121e-05,0.0751733674,0.661437114,1.38137877,3.45777884,1.73535559
9.1310854e-05,-6.4226678e-05,0.0865989238,0.664336951,1.38706394,3.45780375,1.73535557
9.1311854e-05,-5.9791472e-05,0.0977487526,0.667160975,1.39386274,3.45782593,1.73535555
9.1312854e-05,-5.51650762e-05,0.108587234,0.669900165,1.40175344,3.45784513,1.73535553
9.1313854e-05,-5.0362284e-05,0.119079728,0.672545764,1.41071081,3.45786111,1.73535551
9.1314854e-05,-4.53984528e-05,0.129192686,0.675089314,1.42070621,3.45787365,1.73535549
9.1315854e-05,-4.02894551e-05,0.138893757,0.677522677,1.4317077,3.45788255,1.73535547
9.1316854e-05,-3.50516274e-05,0.148151891,0.679838064,1.44368009,3.45788763,1.73535545
9.1317854e-05,-2.97017183e-05,0.15693744,0.68202806,1.45658512,3.45788872,1.73535543
9.1318854e-05,-2.42568347e-05,0.165222253,0.684085645,1.47038152,3.45788571,1.73535541
9.1319854e-05,-1.87343872e-05,0.172979765,0.686004223,1.4850252,3.45787849,1.73535539
9.1320854e-05,-1.31520344e-05,0.180185084,0.687777634,1.50046933,3.45786698,1.73535537
9.1321854e-05,-7.5276265e-06,0.186815075,0.689400184,1.51666454,3.45785117,1.73535536
9.1322854e-05,-1.87914822e-06,0.192848429,0.690866656,1.53355906,3.45783104,1.73535534
9.1323854e-05,3.77533884e-06,0.198265737,0.692172329,1.55109887,3.45780663,1.73535532
9.1324854e-05,9.41775384e-06,0.203049551,0.693312998,1.56922791,3.45777803,1.7353553
9.1325854e-05,1.50300545e-05,0.207184444,0.694284981,1.58788822,3.45774535,1.73535529
9.1326854e-05,2.0594295e-05,0.210657059,0.695085134,1.60702014,3.45770874,1.73535527
9.1327854e-05,2.60926829e-05,0.213456154,0.695710864,1.62656251,3.4576684,1.73535525
9.1328854e-05,3.15076366e-05,0.215572641,0.696160134,1.64645286,3.45762458,1.73535524
9.1329854e-05,3.68218412e-05,0.216999613,0.696431473,1.66662759,3.45757755,1.73535522
9.1330854e-05,4.20183038e-05,0.217732373,0.696523978,1.68702222,3.45752763,1.7353552
9.1331854e-05,4.70804084e-05,0.217768447,0.69643732,1.70757154,3.45747518,1.73535519
9.1332854e-05,5.19919681e-05,0.217107596,0.696171744,1.72820985,3.45742059,1.73535517
9.1333854e-05,5.67372778e-05,0.215751815,0.695728069,1.74887119,3.4573643,1.73535515
9.1334854e-05,6.13011638e-05,0.213705333,0.695107688,1.7694895,3.45730678,1.73535514
9.1335854e-05,6.56690326e-05,0.210974597,0.69431256,1.78999887,3.4572485,1.73535512
9.1336854e-05,6.98269174e-05,0.207568254,0.693345204,1.81033372,3.45719001,1.7353551
9.1337854e-05,7.3761523e-05,0.203497124,0.692208698,1.83042906,3.45713183,1.73535509
9.1338854e-05,7.74602679e-05,0.198774166,0.69090666,1.85022064,3.45707454,1.73535507
9.1339854e-05,8.09113252e-05,0.19341444,0.689443243,1.8696452,3.45701848,1.73535505
9.1340854e-05,8.41036596e-05,0.187435057,0.687823121,1.88864062,3.45696373,1.73535504
9.1341854e-05,8.70270633e-05,0.180855122,0.68605147,1.90714619,3.45691039,1.73535502
9.1342854e-05,8.96721883e-05,0.17369568,0.684133957,1.92510275,3.45685857,1.735355
9.1343854e-05,9.20305767e-05,0.165979643,0.682076719,1.94245288,3.4568084,1.73535498
9.1344854e-05,9.40946872e-05,0.157731717,0.679886344,1.95914113,3.45676,1.73535496
9.1345854e-05,9.58579195e-05,0.148978327,0.677569849,1.97511414,3.45671346,1.73535494
9.1346854e-05,9.73146357e-05,0.139747525,0.675134658,1.99032084,3.45666891,1.73535492
9.1347854e-05,9.84601775e-05,0.130068905,0.672588577,2.00471263,3.45662643,1.7353549
9.1348854e-05,9.92908821e-05,0.119973506,0.669939773,2.01824349,3.4565861,1.73535488
9.1349854e-05,9.98040932e-05,0.109493709,0.667196741,2.03087016,3.45654802,1.73535486
9.1350854e-05,9.99981697e-05,0.0986631362,0.66436828,2.04255229,3.45651225,1.73535484
9.1351854e-05,9.98724911e-05,0.0875165392,0.661463467,2.05325252,3.45647886,1.73535482
9.1352854e-05,9.94274591e-05,0.0760896869,0.658491623,2.06293664,3.45644791,1.7353548
9.1353854e-05,9.8664497e-05,0.0644192496,0.655462284,2.0715737,3.45641943,1.73535477
9.1354854e-05,9.75860442e-05,0.0525426803,0.652385172,2.07913608,3.45639348,1.73535475
9.1355854e-05,9.61955493e-05,0.0404980927,0.649270162,2.08559961,3.45637008,1.73535473
9.1356854e-05,9.44974586e-05,0.0283241383,0.646127249,2.09094362,3.45634924,1.7353547
9.1357854e-05,9.24972018e-05,0.0160598801,0.642966518,2.09515103,3.456331,1.73535468
9.1358854e-05,9.02011751e-05,0.0037446669,0.639798111,2.09820839,3.45631533,1.73535465
9.1359854e-05,8.76167202e-05,-0.00858199507,0.63663219,2.10010592,3.45630226,1.73535463
9.1360854e-05,8.47521012e-05,-0.0208805696,0.633478909,2.10083756,3.45629175,1.7353546
9.1361854e-05,8.1616478e-05,-0.0331116186,0.630348381,2.10040097,3.45628379,1.73535457
9.1362854e-05,7.82198771e-05,-0.0452359299,0.627250641,2.09879754,3.45627836,1.73535455
9.1363854e-05,7.45731596e-05,-0.0572146435,0.624195617,2.0960324,3.45627541,1.73535452
9.1364854e-05,7.06879862e-05,-0.0690093773,0.621193099,2.09211439,3.4562749,1.73535449
9.1365854e-05,6.65767801e-05,-0.0805823508,0.618252703,2.08705603,3.45627677,1.73535446
9.1366854e-05,6.22526875e-05,-0.0918965069,0.615383845,2.0808735,3.45628098,1.73535443
9.1367854e-05,5.77295351e-05,-0.102915631,0.612595706,2.07358655,3.45628745,1.7353544
9.1368854e-05,5.30217861e-05,-0.113604466,0.609897208,2.0652185,3.45629611,1.73535437
9.1369854e-05,4.81444941e-05,-0.123928828,0.60729698,2.05579607,3.45630688,1.73535434
9.1370854e-05,4.31132548e-05,-0.133855714,0.604803332,2.04534941,3.45631968,1.73535431
9.1371854e-05,3.79441562e-05,-0.143353406,0.602424233,2.0339119,3.45633441,1.73535428
9.1372854e-05,3.26537269e-05,-0.152391574,0.600167279,2.02152012,3.45635099,1.73535425
9.1373854e-05,2.72588837e-05,-0.160941374,0.598039671,2.00821366,3.45636931,1.73535422
9.1374854e-05,2.17768773e-05,-0.168975536,0.596048195,1.99403508,3.45638926,1.73535419
9.1375854e-05,1.62252369e-05,-0.17646845,0.594199198,1.97902971,3.45641074,1.73535415
9.1376854e-05,1.06217145e-05,-0.183396252,0.592498566,1.9632455,3.45643364,1.73535412
9.1377854e-05,4.98422798e-06,-0.189736894,0.590951712,1.94673293,3.45645783,1.73535409
9.1378854e-05,-6.69196132e-07,-0.195470215,0.589563551,1.92954477,3.45648319,1.73535405
9.1379854e-05,-6.32048041e-06,-0.200578004,0.58833849,1.91173599,3.45650961,1.73535402
9.1380854e-05,-1.19515543e-05,-0.205044058,0.587280414,1.89336351,3.45653695,1.73535399
9.1381854e-05,-1.75444117e-05,-0.208854228,0.586392672,1.87448606,3.45656508,1.73535395
9.1382854e-05,-2.3081169e-05,-0.211996469,0.585678067,1.855164,3.45659388,1.73535392
9.1383854e-05,-2.85441216e-05,-0.21446087,0.585138848,1.8354591,3.4566232,1.73535389
9.1384854e-05,-3.39158013e-05,-0.216239689,0.584776705,1.81543435,3.45665292,1.73535385
9.1385854e-05,-3.91790315e-05,-0.217327373,0.58459276,1.79515376,3.4566829,1.73535382
9.1386854e-05,-4.43169825e-05,-0.217720575,0.584587569,1.77468218,3.456713,1.73535378
9.1387854e-05,-4.9313225e-05,-0.217418166,0.584761115,1.75408504,3.45674309,1.73535375
9.1388854e-05,-5.4151783e-05,-0.216421229,0.585112813,1.7334282,3.45677303,1.73535371
9.1389854e-05,-5.88171848e-05,-0.214733064,0.585641512,1.7127777,3.45680268,1.73535368
9.1390854e-05,-6.32945121e-05,-0.21235917,0.586345494,1.69219954,3.45683191,1.73535365
9.1391854e-05,-6.75694482e-05,-0.209307225,0.587222486,1.67175952,3.45686059,1.73535361
9.1392854e-05,-7.16283237e-05,-0.205587066,0.588269665,1.65152297,3.45688857,1.73535358
9.1393854e-05,-7.54581596e-05,-0.201210653,0.589483667,1.63155461,3.45691586,1.73535355
9.1394854e-05,-7.90467098e-05,-0.196192027,0.590860596,1.61191825,3.45694271,1.73535351
9.1395854e-05,-8.23824995e-05,-0.190547271,0.592396043,1.59267668,3.45696948,1.73535348
9.1396854e-05,-8.5454862e-05,-0.184294455,0.594085092,1.57389142,3.45699641,1.73535345
9.1397854e-05,-8.82539732e-05,-0.177453575,0.595922344,1.55562252,3.45702371,1.73535341
9.1398854e-05,-9.07708826e-05,-0.170046495,0.597901925,1.53792838,3.45705155,1.73535338
9.1399854e-05,-9.29975422e-05,-0.162096873,0.600017515,1.52086557,3.45708009,1.73535335
9.1400854e-05,-9.49268318e-05,-0.153630085,0.602262359,1.50448864,3.45710946,1.73535332
9.1401854e-05,-9.65525825e-05,-0.144673149,0.604629295,1.48884995,3.45713973,1.73535329
9.1402854e-05,-9.78695956e-05,-0.135254636,0.607110772,1.47399949,3.45717096,1.73535326
9.1403854e-05,-9.887366e-05,-0.125404577,0.609698877,1.45998473,3.45720318,1.73535323
9.1404854e-05,-9.95615649e-05,-0.115154375,0.612385361,1.44685049,3.45723638,1.7353532
9.1405854e-05,-9.99311108e-05,-0.1045367,0.61516166,1.43463875,3.45727056,1.73535317
9.1406854e-05,-9.9981116e-05,-0.0935853874,0.618018926,1.42338854,3.4573056,1.73535314
9.1407854e-05,-9.97114205e-05,-0.0823353314,0.620948055,1.41313585,3.45734139,1.73535311
9.1408854e-05,-9.91228868e-05,-0.0708223758,0.623939715,1.40391343,3.45737783,1.73535308
9.1409854e-05,-9.82173968e-05,-0.0590832004,0.626984374,1.39575078,3.45741478,1.73535305
9.1410854e-05,-9.69978458e-05,-0.0471552049,0.630072331,1.38867399,3.45745206,1.73535303
9.1411854e-05,-9.54681335e-05,-0.0350763919,0.633193749,1.38270568,3.45748947,1.735353
9.1412854e-05,-9.36331514e-05,-0.0228852464,0.636338682,1.37786494,3.45752682,1.73535298
9.1413854e-05,-9.14987669e-05,-0.0106206147,0.639497108,1.37416724,3.45756386,1.73535295
9.1414854e-05,-8.90718051e-05,0.00167841798,0.642658962,1.37162439,3.45760035,1.73535292
9.1415854e-05,-8.63600264e-05,0.0139726508,0.645814165,1.37024453,3.45763604,1.7353529
9.1416854e-05,-8.3372102e-05,0.0262228913,0.64895266,1.37003207,3.45767067,1.73535288
9.1417854e-05,-8.01175861e-05,0.0383900788,0.652064439,1.37098769,3.45770395,1.73535285
9.1418854e-05,-7.66068855e-05,0.0504354084,0.655139576,1.37310833,3.45773563,1.73535283
9.1419854e-05,-7.28512258e-05,0.0623204532,0.658168262,1.37638721,3.45776541,1.73535281
9.1420854e-05,-6.88626164e-05,0.0740072867,0.661140831,1.38081385,3.45779302,1.73535278
9.1421854e-05,-6.46538112e-05,0.0854586025,0.664047795,1.38637409,3.4578182,1.73535276
9.1422854e-05,-6.02382683e-05,0.096637833,0.666879869,1.39305016,3.45784068,1.73535274
9.1423854e-05,-5.56301069e-05,0.107509266,0.669628006,1.40082072,3.45786021,1.73535272
9.1424854e-05,-5.08440621e-05,0.118038157,0.672283424,1.40966093,3.45787655,1.7353527
9.1425854e-05,-4.58954378e-05,0.128190844,0.674837631,1.41954251,3.45788947,1.73535268
9.1426854e-05,-4.08000578e-05,0.137934849,0.677282457,1.43043389,3.45789877,1.73535266
9.1427854e-05,-3.55742152e-05,0.147238988,0.679610075,1.44230024,3.45790427,1.73535264
9.1428854e-05,-3.02346201e-05,0.156073466,0.681813033,1.45510362,3.4579058,1.73535262
9.1429854e-05,-2.47983464e-05,0.164409976,0.68388427,1.46880311,3.45790324,1.7353526
9.1430854e-05,-1.92827773e-05,0.172221791,0.685817145,1.48335491,3.45789647,1.73535259
9.1431854e-05,-1.37055494e-05,0.179483848,0.687605455,1.49871249,3.45788543,1.73535257
9.1432854e-05,-8.08449651e-06,0.186172827,0.689243456,1.51482676,3.45787009,1.73535255
9.1433854e-05,-2.43759255e-06,0.192267235,0.690725883,1.53164621,3.45785042,1.73535253
9.1434854e-05,3.21710589e-06,0.197747468,0.692047966,1.54911706,3.45782648,1.73535251
9.1435854e-05,8.86151728e-06,0.202595877,0.693205445,1.56718346,3.45779833,1.7353525
9.1436854e-05,1.4477593e-05,0.206796829,0.694194585,1.58578766,3.45776608,1.73535248
9.1437854e-05,2.0047375e-05,0.210336756,0.695012188,1.60487017,3.45772989,1.73535246
9.1438854e-05,2.55530533e-05,0.213204202,0.695655605,1.62437,3.45768995,1.73535245
9.1439854e-05,3.09770229e-05,0.215389859,0.696122742,1.6442248,3.4576465,1.73535243
9.1440854e-05,3.63019401e-05,0.2168866,0.696412071,1.6643711,3.4575998,1.73535241
9.1441854e-05,4.15107779e-05,0.217689503,0.696522632,1.68474451,3.45755018,1.7353524
9.1442854e-05,4.65868803e-05,0.217795871,0.696454037,1.70527987,3.45749799,1.73535238
9.1443854e-05,5.15140161e-05,0.217205238,0.696206474,1.72591156,3.45744362,1.73535237
9.1444854e-05,5.62764301e-05,0.215919375,0.695780704,1.7465736,3.4573875,1.73535235
9.1445854e-05,6.08588941e-05,0.213942285,0.695178063,1.76719995,3.45733009,1.73535233
9.1446854e-05,6.52467551e-05,0.211280192,0.69440045,1.78772466,3.45727187,1.73535232
9.1447854e-05,6.94259823e-05,0.207941523,0.693450333,1.80808213,3.45721338,1.7353523
9.1448854e-05,7.33832124e-05,0.20393688,0.692330729,1.82820727,3.45715514,1.73535228
9.1449854e-05,7.71057915e-05,0.19927901,0.691045206,1.84803575,3.45709773,1.73535226
9.1450854e-05,8.05818164e-05,0.19398276,0.689597861,1.86750418,3.45704153,1.73535225
9.1451854e-05,8.38001721e-05,0.188065037,0.687993316,1.88655031,3.45698665,1.73535223
9.1452854e-05,8.67505675e-05,0.18154475,0.686236699,1.90511326,3.45693315,1.73535221
9.1453854e-05,8.94235684e-05,0.174442749,0.684333628,1.92313368,3.45688117,1.73535219
9.1454854e-05,9.18106276e-05,0.166781761,0.682290192,1.94055397,3.45683083,1.73535217
9.1455854e-05,9.39041123e-05,0.158586316,0.680112936,1.95731844,3.45678224,1.73535216
9.1456854e-05,9.56973282e-05,0.149882668,0.677808833,1.97337348,3.45673551,1.73535214
9.1457854e-05,9.71845413e-05,0.140698709,0.675385268,1.98866778,3.45669075,1.73535212
9.1458854e-05,9.83609962e-05,0.131063883,0.672850011,2.00315243,3.45664805,1.7353521
9.1459854e-05,9.9222931e-05,0.121009087,0.670211191,2.01678114,3.4566075,1.73535208
9.1460854e-05,9.97675895e-05,0.11056657,0.667477272,2.02951033,3.45656918,1.73535206
9.1461854e-05,9.99932302e-05,0.099769836,0.664657026,2.0412993,3.45653317,1.73535203
9.1462854e-05,9.98991315e-05,0.0886535261,0.6617595,2.05211038,3.45649954,1.73535201
9.1463854e-05,9.94855944e-05,0.0772533122,0.658793993,2.06190899,3.45646833,1.73535199
9.1464854e-05,9.87539411e-05,0.065605779,0.655770021,2.07066381,3.4564396,1.73535197
9.1465854e-05,9.77065113e-05,0.0537483059,0.652697288,2.07834686,3.45641339,1.73535194
9.1466854e-05,9.63466541e-05,0.0417189455,0.649585655,2.08493357,3.45638972,1.73535192
9.1467854e-05,9.46787178e-05,0.0295563005,0.646445108,2.09040288,3.45636863,1.7353519
9.1468854e-05,9.2708036e-05,0.0172993982,0.643285723,2.09473731,3.45635011,1.73535187
