frequency_hz,ant_to_out_db
9046696,-50.0268
9047737,-49.9399
9048779,-49.8525
9049821,-49.7648
9050863,-49.6767
9051905,-49.5883
9052947,-49.4997
9053990,-49.4109
9055032,-49.3219
9056075,-49.2328
9057117,-49.1435
9058160,-49.0542
9059203,-48.9649
9060246,-48.8755
9061289,-48.7861
9062332,-48.6968
9063376,-48.6075
9064419,-48.5183
9065463,-48.4292
9066507,-48.3402
9067551,-48.2513
9068595,-48.1626
9069639,-48.0741
9070683,-47.9858
9071727,-47.8976
9072772,-47.8097
9073816,-47.7220
9074861,-47.6346
9075906,-47.5474
9076951,-47.4605
9077996,-47.3738
9079041,-47.2874
9080087,-47.2013
9081132,-47.1155
9082178,-47.0300
9083223,-46.9448
9084269,-46.8599
9085315,-46.7753
9086361,-46.6911
9087407,-46.6072
9088453,-46.5236
9089500,-46.4403
9090546,-46.3574
9091593,-46.2748
9092640,-46.1926
9093687,-46.1107
9094734,-46.0292
9095781,-45.9480
9096828,-45.8671
9097875,-45.7866
9098923,-45.7065
9099971,-45.6267
9101018,-45.5472
9102066,-45.4682
9103114,-45.3894
9104162,-45.3110
9105210,-45.2330
9106259,-45.1553
9107307,-45.0779
9108356,-45.0009
9109404,-44.9243
9110453,-44.8480
9111502,-44.7720
9112551,-44.6964
9113600,-44.6211
9114650,-44.5462
9115699,-44.4715
9116749,-44.3973
9117798,-44.3233
9118848,-44.2497
9119898,-44.1765
9120948,-44.1035
9121998,-44.0309
9123049,-43.9586
9124099,-43.8867
9125149,-43.8150
9126200,-43.7437
9127251,-43.6727
9128302,-43.6020
9129353,-43.5316
9130404,-43.4615
9131455,-43.3917
9132506,-43.3223
9133558,-43.2531
9134610,-43.1842
9135661,-43.1157
9136713,-43.0474
9137765,-42.9794
9138817,-42.9117
9139869,-42.8443
9140922,-42.7772
9141974,-42.7104
9143027,-42.6438
9144079,-42.5776
9145132,-42.5116
9146185,-42.4459
9147238,-42.3804
9148291,-42.3152
9149345,-42.2503
9150398,-42.1857
9151452,-42.1213
9152505,-42.0572
9153559,-41.9933
9154613,-41.9297
9155667,-41.8663
9156721,-41.8032
9157775,-41.7404
9158830,-41.6777
9159884,-41.6154
9160939,-41.5533
9161994,-41.4914
9163049,-41.4297
9164104,-41.3683
9165159,-41.3071
9166214,-41.2462
9167269,-41.1855
9168325,-41.1250
9169380,-41.0647
9170436,-41.0047
9171492,-40.9449
9172548,-40.8853
9173604,-40.8259
9174660,-40.7667
9175717,-40.7077
9176773,-40.6490
9177830,-40.5905
9178886,-40.5321
9179943,-40.4740
9181000,-40.4161
9182057,-40.3584
9183114,-40.3009
9184172,-40.2435
9185229,-40.1864
9186287,-40.1295
9187344,-40.0727
9188402,-40.0162
9189460,-39.9598
9190518,-39.9037
9191576,-39.8477
9192634,-39.7919
9193693,-39.7363
9194751,-39.6808
9195810,-39.6256
9196869,-39.5705
9197928,-39.5156
9198987,-39.4609
9200046,-39.4063
9201105,-39.3519
9202164,-39.2977
9203224,-39.2436
9204284,-39.1898
9205343,-39.1360
9206403,-39.0825
9207463,-39.0291
9208523,-38.9758
9209583,-38.9228
9210644,-38.8698
9211704,-38.8171
9212765,-38.7645
9213826,-38.7120
9214886,-38.6597
9215947,-38.6076
9217008,-38.5556
9218070,-38.5037
9219131,-38.4520
9220192,-38.4004
9221254,-38.3490
9222316,-38.2977
9223378,-38.2466
9224440,-38.1956
9225502,-38.1447
9226564,-38.0940
