frequency_hz,ant_to_out_db
3455185,-9.6280
3455582,-9.6268
3455980,-9.6255
3456378,-9.6243
3456776,-9.6231
3457174,-9.6218
3457572,-9.6206
3457970,-9.6194
3458368,-9.6181
3458767,-9.6169
3459165,-9.6157
3459563,-9.6144
3459961,-9.6132
3460360,-9.6120
3460758,-9.6107
3461157,-9.6095
3461555,-9.6083
3461954,-9.6070
3462352,-9.6058
3462751,-9.6045
3463150,-9.6033
3463548,-9.6021
3463947,-9.6008
3464346,-9.5996
3464745,-9.5983
3465144,-9.5971
3465543,-9.5958
3465942,-9.5946
3466341,-9.5933
3466740,-9.5921
3467139,-9.5908
3467538,-9.5896
3467937,-9.5883
3468337,-9.5871
3468736,-9.5858
3469135,-9.5846
3469535,-9.5833
3469934,-9.5821
3470334,-9.5808
3470733,-9.5796
3471133,-9.5783
3471533,-9.5771
3471932,-9.5758
3472332,-9.5746
3472732,-9.5733
3473132,-9.5720
3473532,-9.5708
3473932,-9.5695
3474332,-9.5683
3474732,-9.5670
3475132,-9.5657
3475532,-9.5645
3475932,-9.5632
3476332,-9.5619
3476732,-9.5607
3477133,-9.5594
3477533,-9.5581
3477933,-9.5569
3478334,-9.5556
3478734,-9.5543
3479135,-9.5531
3479535,-9.5518
3479936,-9.5505
3480337,-9.5493
3480737,-9.5480
3481138,-9.5467
3481539,-9.5454
3481940,-9.5442
3482341,-9.5429
3482742,-9.5416
3483143,-9.5403
3483544,-9.5391
3483945,-9.5378
3484346,-9.5365
3484747,-9.5352
3485148,-9.5339
3485549,-9.5327
3485951,-9.5314
3486352,-9.5301
3486754,-9.5288
3487155,-9.5275
3487557,-9.5263
3487958,-9.5250
3488360,-9.5237
3488761,-9.5224
3489163,-9.5211
3489565,-9.5198
3489966,-9.5185
3490368,-9.5172
3490770,-9.5160
3491172,-9.5147
3491574,-9.5134
3491976,-9.5121
3492378,-9.5108
3492780,-9.5095
3493182,-9.5082
3493585,-9.5069
3493987,-9.5056
3494389,-9.5043
3494791,-9.5030
3495194,-9.5017
3495596,-9.5004
3495999,-9.4991
3496401,-9.4978
3496804,-9.4965
3497206,-9.4952
3497609,-9.4939
3498012,-9.4926
3498414,-9.4913
3498817,-9.4900
3499220,-9.4887
3499623,-9.4874
3500026,-9.4861
3500429,-9.4848
3500832,-9.4835
3501235,-9.4822
3501638,-9.4809
3502041,-9.4796
3502444,-9.4782
3502848,-9.4769
3503251,-9.4756
3503654,-9.4743
3504058,-9.4730
3504461,-9.4717
3504865,-9.4704
3505268,-9.4691
3505672,-9.4677
3506075,-9.4664
3506479,-9.4651
3506883,-9.4638
3507287,-9.4625
3507690,-9.4612
3508094,-9.4598
3508498,-9.4585
3508902,-9.4572
3509306,-9.4559
3509710,-9.4545
3510114,-9.4532
3510518,-9.4519
3510923,-9.4506
3511327,-9.4492
3511731,-9.4479
3512135,-9.4466
3512540,-9.4453
3512944,-9.4439
3513349,-9.4426
3513753,-9.4413
3514158,-9.4399
3514562,-9.4386
3514967,-9.4373
3515372,-9.4360
3515776,-9.4346
3516181,-9.4333
3516586,-9.4320
3516991,-9.4306
3517396,-9.4293
3517801,-9.4279
3518206,-9.4266
3518611,-9.4253
3519016,-9.4239
3519421,-9.4226
3519826,-9.4212
3520232,-9.4199
