frequency_hz,ant_to_out_db
9147238,-31.5254
9148291,-31.5290
9149345,-31.5327
9150398,-31.5363
9151452,-31.5399
9152505,-31.5435
9153559,-31.5471
9154613,-31.5508
9155667,-31.5544
9156721,-31.5580
9157775,-31.5616
9158830,-31.5652
9159884,-31.5689
9160939,-31.5725
9161994,-31.5761
9163049,-31.5797
9164104,-31.5833
9165159,-31.5870
9166214,-31.5906
9167269,-31.5942
9168325,-31.5978
9169380,-31.6014
9170436,-31.6050
9171492,-31.6087
9172548,-31.6123
9173604,-31.6159
9174660,-31.6195
9175717,-31.6231
9176773,-31.6267
9177830,-31.6303
9178886,-31.6340
9179943,-31.6376
9181000,-31.6412
9182057,-31.6448
9183114,-31.6484
9184172,-31.6520
9185229,-31.6556
9186287,-31.6593
9187344,-31.6629
9188402,-31.6665
9189460,-31.6701
9190518,-31.6737
9191576,-31.6773
9192634,-31.6809
9193693,-31.6845
9194751,-31.6882
9195810,-31.6918
9196869,-31.6954
9197928,-31.6990
9198987,-31.7026
9200046,-31.7062
9201105,-31.7098
9202164,-31.7134
9203224,-31.7170
9204284,-31.7207
9205343,-31.7243
9206403,-31.7279
9207463,-31.7315
9208523,-31.7351
9209583,-31.7387
9210644,-31.7423
9211704,-31.7459
9212765,-31.7495
9213826,-31.7531
9214886,-31.7567
9215947,-31.7603
9217008,-31.7640
9218070,-31.7676
9219131,-31.7712
9220192,-31.7748
9221254,-31.7784
9222316,-31.7820
9223378,-31.7856
9224440,-31.7892
9225502,-31.7928
9226564,-31.7964
9227626,-31.8000
9228688,-31.8036
9229751,-31.8072
9230814,-31.8108
9231877,-31.8144
9232939,-31.8180
9234002,-31.8216
9235066,-31.8252
9236129,-31.8289
9237192,-31.8325
9238256,-31.8361
9239320,-31.8397
9240383,-31.8433
9241447,-31.8469
9242511,-31.8505
9243575,-31.8541
9244640,-31.8577
9245704,-31.8613
9246769,-31.8649
9247833,-31.8685
9248898,-31.8721
9249963,-31.8757
9251028,-31.8793
9252093,-31.8829
9253158,-31.8865
9254224,-31.8901
9255289,-31.8937
9256355,-31.8973
9257420,-31.9009
9258486,-31.9045
9259552,-31.9081
9260618,-31.9117
9261685,-31.9153
9262751,-31.9189
9263817,-31.9225
9264884,-31.9261
9265951,-31.9297
9267018,-31.9333
9268085,-31.9369
9269152,-31.9405
9270219,-31.9441
9271286,-31.9477
9272354,-31.9513
9273421,-31.9549
9274489,-31.9584
9275557,-31.9620
9276625,-31.9656
9277693,-31.9692
9278761,-31.9728
9279829,-31.9764
9280898,-31.9800
9281966,-31.9836
9283035,-31.9872
9284104,-31.9908
9285173,-31.9944
9286242,-31.9980
9287311,-32.0016
9288380,-32.0052
9289450,-32.0088
9290519,-32.0124
9291589,-32.0160
9292659,-32.0196
9293729,-32.0231
9294799,-32.0267
9295869,-32.0303
9296939,-32.0339
9298010,-32.0375
9299080,-32.0411
9300151,-32.0447
9301222,-32.0483
9302292,-32.0519
9303363,-32.0555
9304435,-32.0591
9305506,-32.0627
9306577,-32.0662
9307649,-32.0698
9308720,-32.0734
9309792,-32.0770
9310864,-32.0806
9311936,-32.0842
9313008,-32.0878
9314080,-32.0914
9315153,-32.0950
9316225,-32.0985
9317298,-32.1021
9318371,-32.1057
9319444,-32.1093
9320517,-32.1129
9321590,-32.1165
9322663,-32.1201
9323736,-32.1237
9324810,-32.1272
9325884,-32.1308
9326957,-32.1344
9328031,-32.1380
9329105,-32.1416
9330179,-32.1452
9331253,-32.1488
9332328,-32.1523
9333402,-32.1559
9334477,-32.1595
9335552,-32.1631
9336627,-32.1667
9337702,-32.1703
9338777,-32.1739
9339852,-32.1774
9340927,-32.1810
9342003,-32.1846
9343078,-32.1882
9344154,-32.1918
9345230,-32.1954
9346306,-32.1989
9347382,-32.2025
9348458,-32.2061
9349534,-32.2097
9350611,-32.2133
9351688,-32.2168
9352764,-32.2204
9353841,-32.2240
9354918,-32.2276
9355995,-32.2312
9357072,-32.2348
9358150,-32.2383
9359227,-32.2419
9360305,-32.2455
9361382,-32.2491
9362460,-32.2527
9363538,-32.2562
9364616,-32.2598
9365694,-32.2634
9366773,-32.2670
9367851,-32.2706
9368930,-32.2741
9370009,-32.2777
9371087,-32.2813
9372166,-32.2849
9373245,-32.2884
9374325,-32.2920
9375404,-32.2956
9376483,-32.2992
9377563,-32.3028
9378643,-32.3063
9379722,-32.3099
9380802,-32.3135
9381882,-32.3171
9382963,-32.3206
9384043,-32.3242
9385123,-32.3278
9386204,-32.3314
9387285,-32.3349
