time_s,filt_loop_vpp,audio_vpp,agc_store_v,pin_bias_v,pin_branch_a,s_meter_a
0.7050000000000004,0.005615454437997715,0.54824894412546,2.336374295,0.6261556225949999,2.2977130785000008e-05,0.00010156722657
0.7150000000000004,0.005615454230880577,0.5482489205989203,2.3363742988,0.626155624695,2.2977131524999995e-05,0.00010156722705500002
0.7250000000000004,0.005615454070371513,0.5482489039938491,2.3363743018500003,0.62615562635,2.2977132164999994e-05,0.00010156722754
0.7350000000000004,0.005615453946142006,0.548248892773703,2.33637430425,0.6261556276,2.2977132660000003e-05,0.000101567227865
0.7450000000000004,0.005615453848183808,0.5482488854461112,2.3363743059999997,0.626155628625,2.2977132985000006e-05,0.000101567228045
0.7550000000000004,0.005615453770338417,0.5482488816082947,2.33637430665,0.6261556294,2.297713336000001e-05,0.00010156722836
0.7650000000000005,0.005615453707087129,0.5482488802878331,2.3363743087,0.6261556300000001,2.2977133420000004e-05,0.00010156722845
0.7750000000000005,0.005615453655082113,0.5482488809553833,2.33637430955,0.62615563062,2.2977133819999983e-05,0.00010156722873
0.7850000000000005,0.005615453613164744,0.5482488832760419,2.33637431,0.6261556309549999,2.297713391999998e-05,0.00010156722885000001
0.7950000000000005,0.005615453578478483,0.5482488867731957,2.3363743104,0.626155631315,2.2977134014999988e-05,0.00010156722885000001
0.8050000000000005,0.005615453550095673,0.5482488914360288,2.33637431105,0.626155631725,2.2977134089999985e-05,0.00010156722888499998
0.8150000000000005,0.00561545352618546,0.5482488967848527,2.33637431255,0.62615563189,2.297713417999998e-05,0.00010156722891499999
0.8250000000000005,0.005615453506125489,0.5482489027887981,2.336374313,0.626155632005,2.2977134254999984e-05,0.00010156722897999998
0.8350000000000005,0.005615453488854924,0.5482489093877445,2.336374313,0.62615563218,2.2977134314999983e-05,0.00010156722899999998
0.8450000000000005,0.005615453476892613,0.5482489160606763,2.336374313,0.6261556323699999,2.2977134419999986e-05,0.00010156722899999998
0.8550000000000005,0.0056154534625661836,0.5482489233118788,2.336374313,0.626155632545,2.297713459499999e-05,0.00010156722904499998
0.8650000000000005,0.005615453456639425,0.548248930702769,2.336374313,0.62615563269,2.2977134669999992e-05,0.00010156722905499998
0.8750000000000006,0.005615453447453525,0.5482489379637329,2.336374313,0.626155632785,2.297713469e-05,0.00010156722909999998
0.8850000000000006,0.00561545344053929,0.5482489454835142,2.33637431305,0.626155632815,2.2977134665000004e-05,0.00010156722915
0.8950000000000006,0.005615453436754812,0.5482489528759218,2.33637431355,0.62615563286,2.2977134660000006e-05,0.00010156722929499999
0.9050000000000006,0.005615453435158918,0.5482489602768349,2.33637431375,0.6261556329000001,2.2977134700000005e-05,0.0001015672293
0.9150000000000006,0.005615453431341154,0.5482489674430703,2.3363743139999995,0.6261556329000001,2.2977134700000005e-05,0.0001015672293
