time_s,r_line_v,t_line_v,q79_6_base_v,agc_store_v,pin_bias_v,pin_current_a_per_branch,meter_current_a,d79_4_anode_v,d79_4_cathode_v
0.00975,12.1,0.2,0.047222223,1.25936637,0.0381452943,2.219999999802935e-11,2.05445399e-08,0.163547752,2.05445399e-05
0.0098,12.1,0.2,0.047222223,1.25934658,0.03814871,2.2200000004968245e-11,2.05371157e-08,0.163532488,2.05371157e-05
0.00985,12.1,0.2,0.0472222232,1.25932691,0.0381521241,2.219999999802935e-11,2.05297957e-08,0.163517311,2.05297957e-05
0.0099,12.1,0.2,0.0472227834,1.26044659,0.0381555927,2.2799999999101318e-11,2.1109018900000002e-08,0.164379285,2.11090189e-05
0.00995,12.1,0.2,0.0472229531,1.26313226,0.0381592505,2.3599999995904675e-11,2.22119095e-08,0.166455625,2.22119095e-05
0.01,12.1,0.2,0.0472230488,1.26637415,0.0381631356,2.4600000002317212e-11,2.3586728399999998e-08,0.168969751,2.35867284e-05
0.01005,12.1,0.2,0.0472230628,1.26984722,0.0381672806,2.5699999996187107e-11,2.5129756499999998e-08,0.171672186,2.51297565e-05
0.0101,12.1,0.2,0.0472229949,1.27320841,0.0381716959,2.669999999566075e-11,2.66996885e-08,0.174296204,2.66996885e-05
0.01015,12.1,0.2,0.0472228525,1.27612902,0.0381763648,2.7700000002073288e-11,2.81248294e-08,0.17658307,2.81248294e-05
0.0102,12.1,0.2,0.0472226516,1.27832864,0.03818124,2.8499999998876645e-11,2.9226339600000002e-08,0.17830966,2.92263396e-05
0.01025,12.1,0.2,0.0472222814,1.2792911,0.038186228,2.860000000021179e-11,2.96434635e-08,0.17906732,2.96434635e-05
0.0103,12.1,0.2,0.0472222397,1.27939805,0.0381912237,2.860000000021179e-11,2.9690228900000002e-08,0.179151551,2.96902289e-05
0.01035,12.1,0.2,0.0472222232,1.27941631,0.0381962205,2.860000000021179e-11,2.96955365e-08,0.179165966,2.96955365e-05
0.0104,12.1,0.2,0.047222223,1.27939591,0.0382012146,2.860000000021179e-11,2.9684294500000003e-08,0.179149939,2.96842945e-05
0.01045,12.1,0.2,0.047222223,1.27937572,0.038206206,2.8499999998876645e-11,2.96732184e-08,0.179134062,2.96732184e-05
0.0105,12.1,0.2,0.047222223,1.27935552,0.038211195,2.860000000021179e-11,2.96621496e-08,0.17911819,2.96621496e-05
0.01055,12.1,0.2,0.047222223,1.27933534,0.0382161814,2.860000000021179e-11,2.96510893e-08,0.179102325,2.96510893e-05
0.0106,12.1,0.2,0.047222223,1.27931516,0.0382211653,2.860000000021179e-11,2.96400358e-08,0.179086464,2.96400358e-05
0.01065,12.1,0.2,0.047222223,1.27929499,0.0382261467,2.860000000021179e-11,2.9628991100000002e-08,0.179070609,2.96289911e-05
0.0107,12.1,0.2,0.047222223,1.27927482,0.0382311255,2.8499999998876645e-11,2.9617954899999998e-08,0.179054761,2.96179549e-05
0.01075,12.1,0.2,0.047222223,1.27925473,0.0382361019,2.860000000021179e-11,2.9606967799999998e-08,0.179038971,2.96069678e-05
0.0108,12.1,0.2,0.047222223,1.27923461,0.0382410757,2.8499999998876645e-11,2.95959621e-08,0.179023159,2.95959621e-05
0.01085,12.1,0.2,0.0472222232,1.27921458,0.0382460471,2.8499999998876645e-11,2.95850621e-08,0.179007416,2.95850621e-05
0.0109,12.1,0.2,0.0472227817,1.28029218,0.0382510796,2.93000000026189e-11,3.03388361e-08,0.17985246,3.03388361e-05
0.01095,12.1,0.2,0.0472229509,1.28297753,0.038256369,3.039999999648879e-11,3.1924809599999995e-08,0.181966577,3.19248096e-05
0.011,12.1,0.2,0.0472230463,1.2862191,0.0382619833,3.190000000263815e-11,3.39164755e-08,0.184525288,3.39164755e-05
0.01105,12.1,0.2,0.0472230603,1.28969187,0.0382679736,3.3399999994909727e-11,3.61642301e-08,0.187274227,3.61642301e-05
0.0111,12.1,0.2,0.0472229925,1.29305274,0.0382743597,3.5000000002394225e-11,3.8462437e-08,0.189941997,3.8462437e-05
0.01115,12.1,0.2,0.0472228506,1.29597303,0.0382811211,3.640000000026955e-11,4.055966e-08,0.192265856,4.055966e-05
0.0112,12.1,0.2,0.0472226504,1.29817232,0.0382881926,3.750000000107834e-11,4.2192561200000005e-08,0.194019626,4.21925612e-05
0.01125,12.1,0.2,0.0472222812,1.29913409,0.0382954443,3.780000000508377e-11,4.28473205e-08,0.194788548,4.28473205e-05
0.0113,12.1,0.2,0.0472222397,1.29924064,0.0383027164,3.7799999998144874e-11,4.29205273e-08,0.194873766,4.29205273e-05
0.01135,12.1,0.2,0.0472222232,1.29925857,0.0383099907,3.7799999998144874e-11,4.29300935e-08,0.194888148,4.29300935e-05
0.0114,12.1,0.2,0.047222223,1.29923784,0.0383172609,3.7799999998144874e-11,4.29134284e-08,0.194871602,4.29134284e-05
0.01145,12.1,0.2,0.047222223,1.29921732,0.0383245268,3.7799999998144874e-11,4.28969938e-08,0.194855222,4.28969938e-05
0.0115,12.1,0.2,0.047222223,1.29919681,0.0383317886,3.769999999680973e-11,4.2880571500000006e-08,0.194838848,4.28805715e-05
0.01155,12.1,0.2,0.047222223,1.29917631,0.0383390463,3.769999999680973e-11,4.28641605e-08,0.194822479,4.28641605e-05
0.0116,12.1,0.2,0.047222223,1.29915581,0.0383462999,3.769999999680973e-11,4.28477609e-08,0.194806115,4.28477609e-05
0.01165,12.1,0.2,0.047222223,1.29913531,0.0383535494,3.769999999680973e-11,4.28313731e-08,0.194789757,4.28313731e-05
0.0117,12.1,0.2,0.047222223,1.29911483,0.0383607948,3.7700000003748624e-11,4.28149988e-08,0.194773406,4.28149988e-05
0.01175,12.1,0.2,0.047222223,1.29909442,0.0383680361,3.7700000003748624e-11,4.27986908e-08,0.194757113,4.27986908e-05
0.0118,12.1,0.2,0.047222223,1.29907397,0.0383752733,3.759999999547459e-11,4.27823579e-08,0.194740793,4.27823579e-05
0.01185,12.1,0.2,0.0472222232,1.29905359,0.0383825065,3.7700000003748624e-11,4.27661322e-08,0.194724528,4.27661322e-05
0.0119,12.1,0.2,0.0472227801,1.30008912,0.0383898094,3.8500000000551984e-11,4.3763003800000004e-08,0.195549188,4.37630038e-05
0.01195,12.1,0.2,0.0472229487,1.30277413,0.0383974665,4.029999999682898e-11,4.60562694e-08,0.197695257,4.60562694e-05
0.012,12.1,0.2,0.0472230438,1.30601536,0.0384055909,4.230000000271517e-11,4.8951699200000004e-08,0.200291571,4.89516992e-05
0.01205,12.1,0.2,0.0472230578,1.30948777,0.0384142617,4.459999999872899e-11,5.2232401700000005e-08,0.20307958,5.22324017e-05
0.0121,12.1,0.2,0.0472229902,1.3128483,0.0384235123,4.6899999994742816e-11,5.5598399699999996e-08,0.20578394,5.55983997e-05
0.01215,12.1,0.2,0.0472228487,1.31576825,0.038433317,4.900000000196414e-11,5.8681296799999997e-08,0.208138586,5.86812968e-05
0.0122,12.1,0.2,0.0472226491,1.31796721,0.0384435841,5.0699999996906e-11,6.10938117e-08,0.209914881,6.10938117e-05
0.01225,12.1,0.2,0.0472222811,1.31892845,0.0384541302,5.119999999664282e-11,6.209829160000001e-08,0.210693154,6.20982916e-05
0.0123,12.1,0.2,0.0472222397,1.31903466,0.0384647158,5.120000000358171e-11,6.22103222e-08,0.210779178,6.22103222e-05
0.01235,12.1,0.2,0.0472222232,1.31905228,0.0384753044,5.120000000358171e-11,6.22260863e-08,0.210793487,6.22260863e-05
0.0124,12.1,0.2,0.0472222231,1.31903121,0.0384858866,5.119999999664282e-11,6.22013504e-08,0.210776459,6.22013504e-05
0.01245,12.1,0.2,0.0472222231,1.31901038,0.0384964616,5.109999999530768e-11,6.217694670000001e-08,0.210759614,6.21769467e-05
0.0125,12.1,0.2,0.0472222231,1.31898954,0.0385070298,5.120000000358171e-11,6.215256029999999e-08,0.210742774,6.21525603e-05
0.01255,12.1,0.2,0.0472222231,1.31896872,0.038517591,5.109999999530768e-11,6.212819179999999e-08,0.21072594,6.21281918e-05
0.0126,12.1,0.2,0.0472222231,1.3189479,0.0385281454,5.109999999530768e-11,6.21038393e-08,0.21070911,6.21038393e-05
0.01265,12.1,0.2,0.0472222231,1.31892709,0.0385386929,5.109999999530768e-11,6.207950510000001e-08,0.210692287,6.20795051e-05
0.0127,12.1,0.2,0.0472222231,1.31890628,0.0385492335,5.100000000091143e-11,6.20551899e-08,0.21067547,6.20551899e-05
0.01275,12.1,0.2,0.0472222231,1.31888555,0.0385597674,5.100000000091143e-11,6.20309704e-08,0.210658711,6.20309704e-05
0.0128,12.1,0.2,0.0472222231,1.31886478,0.0385702944,5.100000000091143e-11,6.200671099999999e-08,0.210641921,6.2006711e-05
0.01285,12.1,0.2,0.0472222232,1.31884407,0.0385808146,5.100000000091143e-11,6.198257279999999e-08,0.210625178,6.19825728e-05
0.0129,12.1,0.2,0.0472227784,1.31983745,0.0385914156,5.2099999994781324e-11,6.3317813e-08,0.211426276,6.3317813e-05
0.01295,12.1,0.2,0.0472229465,1.32252215,0.0386025101,5.449999999906918e-11,6.664608739999999e-08,0.213598667,6.66460874e-05
0.013,12.1,0.2,0.0472230414,1.32576307,0.0386142806,5.750000000442901e-11,7.08643278e-08,0.216225775,7.08643278e-05
0.01305,12.1,0.2,0.0472230553,1.32923518,0.0386268467,6.079999999991648e-11,7.56570141e-08,0.219045533,7.56570141e-05
0.0131,12.1,0.2,0.047222988,1.3325954,0.0386402619,6.429999999807423e-11,8.0585911e-08,0.221779357,8.0585911e-05
0.01315,12.1,0.2,0.0472228469,1.33551504,0.0386544933,6.74000000047692e-11,8.51113772e-08,0.224158555,8.51113772e-05
0.0132,12.1,0.2,0.0472226479,1.33771368,0.03866941,6.980000000211817e-11,8.86648273e-08,0.225952634,8.86648273e-05
0.01325,12.1,0.2,0.0472222809,1.33867441,0.0386847507,7.070000000025667e-11,9.01818595e-08,0.226738184,9.01818595e-05
0.0133,12.1,0.2,0.0472222397,1.33878025,0.0387001579,7.070000000025667e-11,9.03505898e-08,0.226824751,9.03505898e-05
0.01335,12.1,0.2,0.0472222233,1.33879755,0.0387155686,7.070000000025667e-11,9.03752987e-08,0.226838941,9.03752987e-05
0.0134,12.1,0.2,0.0472222231,1.33877615,0.0387309685,7.070000000025667e-11,9.03385835e-08,0.226821473,9.03385835e-05
0.01345,12.1,0.2,0.0472222231,1.338755,0.0387463561,7.059999999892153e-11,9.03023564e-08,0.226804203,9.03023564e-05
0.0135,12.1,0.2,0.0472222231,1.33873385,0.0387617318,7.049999999758638e-11,9.02661548e-08,0.226786938,9.02661548e-05
0.01355,12.1,0.2,0.0472222231,1.3387127,0.0387770957,7.049999999758638e-11,9.02299799e-08,0.226769679,9.02299799e-05
0.0136,12.1,0.2,0.0472222231,1.33869157,0.0387924477,7.050000000452527e-11,9.01938287e-08,0.226752424,9.01938287e-05
0.01365,12.1,0.2,0.0472222231,1.33867043,0.0388077879,7.050000000452527e-11,9.01577046e-08,0.226735175,9.01577046e-05
0.0137,12.1,0.2,0.0472222231,1.33864931,0.0388231163,7.040000000319014e-11,9.01216085e-08,0.226717933,9.01216085e-05
0.01375,12.1,0.2,0.0472222231,1.33862826,0.0388384329,7.02999999949161e-11,9.00856499e-08,0.226700749,9.00856499e-05
0.0138,12.1,0.2,0.0472222231,1.33860716,0.0388537378,7.030000000185498e-11,9.00496316e-08,0.226683532,9.00496316e-05
0.01385,12.1,0.2,0.0472222232,1.33858612,0.0388690309,7.02999999949161e-11,9.00137571e-08,0.226666356,9.00137571e-05
0.0139,12.1,0.2,0.0472227768,1.33953749,0.0388844184,7.169999999973031e-11,9.181882589999999e-08,0.227441072,9.18188259e-05
0.01395,12.1,0.2,0.0472229444,1.34222186,0.0389004994,7.520000000482696e-11,9.665810279999999e-08,0.22963392,9.66581028e-05
0.014,12.1,0.2,0.047223039,1.34546246,0.0389175604,7.960000000112322e-11,1.02807167e-07,0.232284663,0.000102807167
0.01405,12.1,0.2,0.0472230529,1.34893424,0.0389357808,8.44999999971563e-11,1.09805957e-07,0.235128388,0.000109805957
0.0141,12.1,0.2,0.0472229857,1.35229413,0.0389552433,8.949999999452452e-11,1.17014116e-07,0.237884016,0.000117014116
0.01415,12.1,0.2,0.0472228451,1.35521344,0.0389759043,9.40000000060337e-11,1.2364226400000002e-07,0.240280995,0.000123642264
0.0142,12.1,0.2,0.0472226466,1.35741176,0.038997576,9.759999999858771e-11,1.2885804499999998e-07,0.242087688,0.000128858045
0.01425,12.1,0.2,0.0472222808,1.35837203,0.0390198823,9.890000000206678e-11,1.31122356e-07,0.242878268,0.000131122356
0.0143,12.1,0.2,0.0472222397,1.35847753,0.0390422933,9.890000000206678e-11,1.3137355400000002e-07,0.24296515,0.000131373554
0.01435,12.1,0.2,0.0472222233,1.35849452,0.0390647065,9.899999999646303e-11,1.3141110300000001e-07,0.242979179,0.000131411103
0.0144,12.1,0.2,0.0472222231,1.35847279,0.0390871006,9.890000000206678e-11,1.3135669e-07,0.24296132,0.00013135669
0.01445,12.1,0.2,0.0472222231,1.35845131,0.039109473,9.880000000073164e-11,1.31303002e-07,0.242943672,0.000131303002
0.0145,12.1,0.2,0.0472222231,1.35842985,0.0391318242,9.869999999939649e-11,1.31249354e-07,0.242926031,0.000131249354
0.01455,12.1,0.2,0.0472222231,1.35840838,0.0391541544,9.860000000500024e-11,1.31195743e-07,0.242908394,0.000131195743
0.0146,12.1,0.2,0.0472222231,1.35838693,0.0391764636,9.860000000500024e-11,1.3114217e-07,0.242890762,0.00013114217
0.01465,12.1,0.2,0.0472222232,1.35836548,0.0391987518,9.85000000036651e-11,1.31088634e-07,0.242873136,0.000131088634
0.0147,12.1,0.2,0.0472222232,1.35834404,0.0392210191,9.849999999672621e-11,1.31035142e-07,0.242855517,0.000131035142
0.01475,12.1,0.2,0.0472222232,1.35832267,0.0392432655,9.840000000232995e-11,1.30981846e-07,0.242837954,0.000130981846
0.0148,12.1,0.2,0.0472222232,1.35830125,0.039265491,9.819999999965967e-11,1.30928463e-07,0.242820358,0.000130928463
0.01485,12.1,0.2,0.0472222233,1.35827989,0.0392876958,9.819999999965967e-11,1.30875259e-07,0.2428028,0.000130875259
0.0149,12.1,0.2,0.0472227752,1.3591893,0.0393100106,1.0019999999860696e-10,1.3332867e-07,0.243548357,0.00013332867
0.01495,12.1,0.2,0.0472229423,1.36187335,0.0393333039,1.0519999999597518e-10,1.4036385e-07,0.245755216,0.00014036385
0.015,12.1,0.2,0.0472230366,1.36511363,0.0393580186,1.1150000000376137e-10,1.4931713699999998e-07,0.248421649,0.000149317137
0.01505,12.1,0.2,0.0472230505,1.36858509,0.0393844204,1.1870000000274716e-10,1.5951709100000002e-07,0.251280612,0.000159517091
0.0151,12.1,0.2,0.0472229835,1.37194467,0.0394126351,1.260000000030681e-10,1.70029149e-07,0.254049367,0.000170029149
0.01515,12.1,0.2,0.0472228433,1.37486366,0.0394426028,1.3269999999537817e-10,1.79702058e-07,0.256456388,0.000179702058
0.0152,12.1,0.2,0.0472226454,1.37706166,0.0394740521,1.3779999999408155e-10,1.8732280799999998e-07,0.258269735,0.000187322808
0.01525,12.1,0.2,0.0472222806,1.37802147,0.03950644,1.3979999999996774e-10,1.90668052e-07,0.259062701,0.000190668052
0.0153,12.1,0.2,0.0472222397,1.37812663,0.0395389842,1.3990000000130286e-10,1.91038168e-07,0.2591496,0.000191038168
0.01535,12.1,0.2,0.0472222234,1.3781433,0.0395715248,1.3990000000130286e-10,1.91093972e-07,0.259163421,0.000191093972
0.0154,12.1,0.2,0.0472222232,1.37812124,0.0396040302,1.3969999999863259e-10,1.9101361e-07,0.259145231,0.00019101361
0.01545,12.1,0.2,0.0472222232,1.37809945,0.0396364962,1.395000000029012e-10,1.90934333e-07,0.259127266,0.000190934333
0.0155,12.1,0.2,0.0472222232,1.37807766,0.0396689236,1.3940000000156604e-10,1.90855115e-07,0.259109306,0.000190855115
0.01555,12.1,0.2,0.0472222232,1.37805588,0.0397013126,1.39299999993292e-10,1.90775953e-07,0.259091352,0.000190775953
0.0156,12.1,0.2,0.0472222232,1.37803411,0.0397336633,1.3919999999889576e-10,1.9069684400000002e-07,0.259073402,0.000190696844
0.01565,12.1,0.2,0.0472222232,1.37801235,0.0397659757,1.3889999999489033e-10,1.90617791e-07,0.259055458,0.000190617791
0.0157,12.1,0.2,0.0472222232,1.37799059,0.0397982501,1.3880000000049409e-10,1.90538801e-07,0.259037521,0.000190538801
0.01575,12.1,0.2,0.0472222232,1.3779689,0.0398304865,1.3869999999915893e-10,1.90460095e-07,0.25901964,0.000190460095
0.0158,12.1,0.2,0.0472222232,1.37794717,0.0398626849,1.3850000000342754e-10,1.9038126200000001e-07,0.259001724,0.000190381262
0.01585,12.1,0.2,0.0472222233,1.37792548,0.0398948455,1.383999999951535e-10,1.9030266e-07,0.258983845,0.00019030266
0.0159,12.1,0.2,0.0472227736,1.37879302,0.0399271315,1.4099999999517276e-10,1.9364212600000001e-07,0.25969746,0.000193642126
0.01595,12.1,0.2,0.0472229403,1.38147676,0.0399607992,1.483000000024326e-10,2.03844634e-07,0.261910802,0.000203844634
0.016,12.1,0.2,0.0472230343,1.38471672,0.0399965231,1.575000000003657e-10,2.16837723e-07,0.26458358,0.000216837723
0.01605,12.1,0.2,0.0472230481,1.38818787,0.0400346938,1.679000000004427e-10,2.31642129e-07,0.267447436,0.000231642129
0.0161,12.1,0.2,0.0472229814,1.39154713,0.0400754982,1.784999999962511e-10,2.46898151e-07,0.270218956,0.000246898151
0.01615,12.1,0.2,0.0472228416,1.3944658,0.0401188524,1.882000000008599e-10,2.60935397e-07,0.272626721,0.000260935397
0.0162,12.1,0.2,0.0472226443,1.39666349,0.040164363,1.9570000000385113e-10,2.71998279e-07,0.274439533,0.000271998279
0.01625,12.1,0.2,0.0472222805,1.39762284,0.0402112445,1.9860000000093693e-10,2.7688941199999997e-07,0.275231697,0.000276889412
0.0163,12.1,0.2,0.0472222397,1.39772766,0.0402583491,1.988000000036072e-10,2.7742908299999997e-07,0.275318266,0.000277429083
0.01635,12.1,0.2,0.0472222234,1.39774402,0.0403054332,1.9859999999399802e-10,2.77510542e-07,0.275331828,0.000277510542
0.0164,12.1,0.2,0.0472222232,1.39772163,0.0403524507,1.9830000000387038e-10,2.7739257e-07,0.275313385,0.00027739257
0.01645,12.1,0.2,0.0472222232,1.39769952,0.040399395,1.9799999999986495e-10,2.7727622499999997e-07,0.275295179,0.000277276225
0.0165,12.1,0.2,0.0472222232,1.39767742,0.0404462673,1.9769999999585952e-10,2.77159965e-07,0.275276979,0.000277159965
0.01655,12.1,0.2,0.0472222232,1.39765532,0.040493068,1.9739999999879297e-10,2.77043785e-07,0.275258784,0.000277043785
0.0166,12.1,0.2,0.0472222232,1.39763324,0.0405397974,1.9710000000172645e-10,2.76927683e-07,0.275240593,0.000276927683
0.01665,12.1,0.2,0.0472222232,1.39761115,0.0405864558,1.970000000003913e-10,2.76811663e-07,0.275222408,0.000276811663
0.0167,12.1,0.2,0.0472222232,1.39758908,0.0406330431,1.9660000000198963e-10,2.7669573299999996e-07,0.275204229,0.000276695733
0.01675,12.1,0.2,0.0472222232,1.39756707,0.0406795598,1.962999999979842e-10,2.76580211e-07,0.275186107,0.000276580211
0.0168,12.1,0.2,0.0472222232,1.39754503,0.0407260061,1.9620000000358795e-10,2.76464505e-07,0.275167949,0.000276464505
0.01685,12.1,0.2,0.0472222234,1.39752302,0.0407723819,1.9579999999824737e-10,2.7634910500000005e-07,0.275149825,0.000276349105
0.0169,12.1,0.2,0.0472227721,1.39834883,0.040818893,1.9930000000334403e-10,2.80882263e-07,0.275828621,0.000280882263
0.01695,12.1,0.2,0.0472229382,1.40103224,0.0408673473,2.0970000000342105e-10,2.95600987e-07,0.278039308,0.000295600987
0.017,12.1,0.2,0.047223032,1.40427188,0.0409187596,2.228999999992487e-10,3.1434298800000003e-07,0.280707039,0.000314342988
0.01705,12.1,0.2,0.0472230458,1.40774269,0.0409736978,2.3789999999829226e-10,3.35683958e-07,0.283563129,0.000335683958
0.0171,12.1,0.2,0.0472229793,1.41110162,0.0410324347,2.533000000026764e-10,3.57656723e-07,0.286324696,0.000357656723
0.01715,12.1,0.2,0.0472228398,1.41401997,0.0410948498,2.673000000022463e-10,3.77857118e-07,0.288721768,0.000377857118
0.0172,12.1,0.2,0.0472226431,1.41621733,0.0411603733,2.780999999937861e-10,3.93770085e-07,0.290525193,0.000393770085
0.01725,12.1,0.2,0.0472222804,1.41717626,0.0412278703,2.8229999999435097e-10,4.0083633299999997e-07,0.291312649,0.000400836333
0.0173,12.1,0.2,0.0472222397,1.41728075,0.0412956694,2.8230000000128983e-10,4.01613915e-07,0.291398474,0.000401613915
0.01735,12.1,0.2,0.0472222235,1.4172968,0.0413634073,2.819000000028882e-10,4.0173083400000005e-07,0.29141172,0.000401730834
0.0174,12.1,0.2,0.0472222233,1.41727407,0.0414310171,2.8140000000315133e-10,4.01559265e-07,0.291393125,0.000401559265
0.01745,12.1,0.2,0.0472222233,1.41725165,0.0414984888,2.8079999999514047e-10,4.0139012799999996e-07,0.29137478,0.000401390128
0.0175,12.1,0.2,0.0472222233,1.41722924,0.0415658245,2.8040000000367773e-10,4.01221112e-07,0.291356441,0.000401221112
0.01755,12.1,0.2,0.0472222233,1.41720683,0.041633025,2.7989999999700197e-10,4.01052209e-07,0.291338106,0.000401052209
0.0176,12.1,0.2,0.0472222233,1.41718442,0.0417000908,2.7929999999593e-10,4.00883418e-07,0.291319776,0.000400883418
0.01765,12.1,0.2,0.0472222233,1.41716203,0.0417670225,2.788000000031321e-10,4.00714743e-07,0.29130145,0.000400714743
0.0177,12.1,0.2,0.0472222233,1.41713964,0.0418338206,2.782000000020601e-10,4.00546195e-07,0.291283131,0.000400546195
0.01775,12.1,0.2,0.0472222233,1.41711731,0.0419004857,2.7779999999671957e-10,4.0037822499999996e-07,0.291264867,0.000400378225
0.0178,12.1,0.2,0.0472222233,1.41709495,0.0419670181,2.7730000000392163e-10,4.00209994e-07,0.291246567,0.000400209994
0.01785,12.1,0.2,0.0472222234,1.41707263,0.0420334184,2.7680000000418483e-10,4.00042175e-07,0.291228301,0.000400042175
0.0179,12.1,0.2,0.0472227706,1.41785675,0.0420999453,2.8109999999914593e-10,4.06149875e-07,0.291869148,0.000406149875
0.01795,12.1,0.2,0.0472229362,1.42053985,0.0421691813,2.960999999981895e-10,4.2720153e-07,0.29406595,0.00042720153
0.018,12.1,0.2,0.0472230297,1.42377918,0.0422426321,3.1499999999379247e-10,4.5398159e-07,0.296714632,0.00045398159
0.01805,12.1,0.2,0.0472230435,1.42724968,0.0423211126,3.363000000006222e-10,4.84429778e-07,0.299547405,0.000484429778
0.0181,12.1,0.2,0.0472229772,1.4306083,0.0424050133,3.5820000000158505e-10,5.15725189e-07,0.302283416,0.000515725189
0.01815,12.1,0.2,0.0472228381,1.43352634,0.0424941575,3.7809999999666167e-10,5.44448197e-07,0.304655792,0.000544448197
0.0182,12.1,0.2,0.047222642,1.43572339,0.0425877223,3.935000000010458e-10,5.67046633e-07,0.30643901,0.000567046633
0.01825,12.1,0.2,0.0472222802,1.43668186,0.0426840779,3.993999999965525e-10,5.77104721e-07,0.307216947,0.000577104721
0.0183,12.1,0.2,0.0472222397,1.43678601,0.0427808136,3.9909999999948596e-10,5.782084369999999e-07,0.307301508,0.000578208437
0.01835,12.1,0.2,0.0472222235,1.43680175,0.0428773982,3.983000000026826e-10,5.783733070000001e-07,0.307314373,0.000578373307
0.0184,12.1,0.2,0.0472222233,1.43677869,0.0429737356,3.9730000000320896e-10,5.78127215e-07,0.307295763,0.000578127215
0.01845,12.1,0.2,0.0472222233,1.43675596,0.0430698115,3.9629999999679645e-10,5.778846839999999e-07,0.307277411,0.000577884684
0.0185,12.1,0.2,0.0472222233,1.43673323,0.0431656296,3.952999999973228e-10,5.77642319e-07,0.307259065,0.000577642319
0.01855,12.1,0.2,0.0472222233,1.4367105,0.0432611917,3.9429999999784915e-10,5.774001110000001e-07,0.307240722,0.000577400111
0.0186,12.1,0.2,0.0472222233,1.43668779,0.043356499,3.932999999983755e-10,5.771580560000001e-07,0.307222383,0.000577158056
0.01865,12.1,0.2,0.0472222233,1.43666507,0.043451553,3.92400000000237e-10,5.7691616e-07,0.307204049,0.00057691616
0.0187,12.1,0.2,0.0472222233,1.43664237,0.0435463548,3.9140000000076335e-10,5.7667444e-07,0.30718572,0.00057667444
0.01875,12.1,0.2,0.0472222233,1.43661973,0.0436409057,3.904000000012897e-10,5.76433528e-07,0.307167445,0.000576433528
