time_s,pto_emitter_v,crystal_q89_3_drain_v
8.647397956435e-05,1.678140169576e+00,7.747373037150e+00
8.647597956435e-05,1.697912829753e+00,7.747255436426e+00
8.647797956435e-05,1.717694571035e+00,7.747113730940e+00
8.647997956435e-05,1.737399324705e+00,7.746949182410e+00
8.648197956435e-05,1.756941357014e+00,7.746763332307e+00
8.648397956435e-05,1.776235642200e+00,7.746557983035e+00
8.648597956435e-05,1.795198232428e+00,7.746335174372e+00
8.648797956435e-05,1.813746623040e+00,7.746097155775e+00
8.648997956435e-05,1.831800111526e+00,7.745846355319e+00
8.649197956435e-05,1.849280148656e+00,7.745585346008e+00
8.649397956435e-05,1.866110680236e+00,7.745316810267e+00
8.649597956435e-05,1.882218478019e+00,7.745043503368e+00
8.649797956435e-05,1.897533458314e+00,7.744768216550e+00
8.649997956435e-05,1.911988986909e+00,7.744493741414e+00
8.650197956435e-05,1.925522169000e+00,7.744222835641e+00
8.650397956435e-05,1.938074122832e+00,7.743958187422e+00
8.650597956435e-05,1.949590235896e+00,7.743702367131e+00
8.650797956435e-05,1.960020402538e+00,7.743457822003e+00
8.650997956435e-05,1.969319241968e+00,7.743226855650e+00
8.651197956435e-05,1.977446295707e+00,7.743011580953e+00
8.651397956435e-05,1.984366203618e+00,7.742813909796e+00
8.651597956435e-05,1.990048857755e+00,7.742635536616e+00
8.651797956435e-05,1.994469533362e+00,7.742477925572e+00
8.651997956435e-05,1.997608996444e+00,7.742342301401e+00
8.652197956435e-05,1.999453587460e+00,7.742229643892e+00
8.652397956435e-05,1.999995280745e+00,7.742140685940e+00
8.652597956435e-05,1.999231719438e+00,7.742075915012e+00
8.652797956435e-05,1.997166225730e+00,7.742035577848e+00
8.652997956435e-05,1.993807786414e+00,7.742019688150e+00
8.653197956435e-05,1.989171013780e+00,7.742028036953e+00
8.653397956435e-05,1.983276082042e+00,7.742060205345e+00
8.653597956435e-05,1.976148639559e+00,7.742115579138e+00
8.653797956435e-05,1.967819697241e+00,7.742193365070e+00
8.653997956435e-05,1.958325493628e+00,7.742292608091e+00
8.654197956435e-05,1.947707337210e+00,7.742412209238e+00
8.654397956435e-05,1.936011426707e+00,7.742550943646e+00
8.654597956435e-05,1.923288650055e+00,7.742707478194e+00
8.654797956435e-05,1.909594363001e+00,7.742880388345e+00
8.654997956435e-05,1.894988148252e+00,7.743068173759e+00
8.655197956435e-05,1.879533556237e+00,7.743269272313e+00
8.655397956435e-05,1.863297828605e+00,7.743482072238e+00
8.655597956435e-05,1.846351605660e+00,7.743704922187e+00
8.655797956435e-05,1.828768619014e+00,7.743936139123e+00
8.655997956435e-05,1.810625370784e+00,7.744174014072e+00
8.656197956435e-05,1.792000800737e+00,7.744416815895e+00
8.656397956435e-05,1.772975942835e+00,7.744662793356e+00
8.656597956435e-05,1.753633572657e+00,7.744910175916e+00
8.656797956435e-05,1.734057847251e+00,7.745157173775e+00
8.656997956435e-05,1.714333938975e+00,7.745401977779e+00
8.657197956435e-05,1.694547664920e+00,7.745642759883e+00
8.657397956435e-05,1.674785113522e+00,7.745877674880e+00
8.657597956435e-05,1.655132270004e+00,7.746104864077e+00
8.657797956435e-05,1.635674642260e+00,7.746322461551e+00
8.657997956435e-05,1.616496888814e+00,7.746528603491e+00
8.658197956435e-05,1.597682450480e+00,7.746721440979e+00
8.658397956435e-05,1.579313187321e+00,7.746899156359e+00
8.658597956435e-05,1.561469022478e+00,7.747059983134e+00
8.658797956435e-05,1.544227594431e+00,7.747202229088e+00
8.658997956435e-05,1.527663919205e+00,7.747324302106e+00
8.659197956435e-05,1.511850063977e+00,7.747424737959e+00
8.659397956435e-05,1.496854833521e+00,7.747502229132e+00
8.659597956435e-05,1.482743470840e+00,7.747555653683e+00
8.659797956435e-05,1.469577373304e+00,7.747584103022e+00
8.659997956435e-05,1.457413825511e+00,7.747586907513e+00
8.660197956435e-05,1.446305750049e+00,7.747563658871e+00
8.660397956435e-05,1.436301477234e+00,7.747514228418e+00
8.660597956435e-05,1.427444534826e+00,7.747438780433e+00
8.660797956435e-05,1.419773458649e+00,7.747337780051e+00
8.660997956435e-05,1.413321624918e+00,7.747211995335e+00
8.661197956435e-05,1.408117105028e+00,7.747062493405e+00
8.661397956435e-05,1.404182543412e+00,7.746890630707e+00
8.661597956435e-05,1.401535059022e+00,7.746698037700e+00
8.661797956435e-05,1.400186170843e+00,7.746486598401e+00
8.661997956435e-05,1.400141747775e+00,7.746258425384e+00
8.662197956435e-05,1.401401983100e+00,7.746015830888e+00
8.662397956435e-05,1.403961393639e+00,7.745761294812e+00
8.662597956435e-05,1.407808843608e+00,7.745497430345e+00
8.662797956435e-05,1.412927593071e+00,7.745226948035e+00
8.662997956435e-05,1.419295370775e+00,7.744952619046e+00
8.663197956435e-05,1.426884471045e+00,7.744677238337e+00
8.663397956435e-05,1.435661874337e+00,7.744403588430e+00
8.663597956435e-05,1.445589390896e+00,7.744134404375e+00
8.663797956435e-05,1.456623826920e+00,7.743872340468e+00
8.663997956435e-05,1.468717172495e+00,7.743619939180e+00
8.664197956435e-05,1.481816810474e+00,7.743379602714e+00
8.664397956435e-05,1.495865745421e+00,7.743153567523e+00
8.664597956435e-05,1.510802851584e+00,7.742943882047e+00
8.664797956435e-05,1.526563138853e+00,7.742752387889e+00
8.664997956435e-05,1.543078035523e+00,7.742580704546e+00
8.665197956435e-05,1.560275686650e+00,7.742430217803e+00
8.665397956435e-05,1.578081266679e+00,7.742302071769e+00
8.665597956435e-05,1.596417305008e+00,7.742197164556e+00
8.665797956435e-05,1.615204023054e+00,7.742116147463e+00
8.665997956435e-05,1.634359681366e+00,7.742059427536e+00
8.666197956435e-05,1.653800935261e+00,7.742027173288e+00
8.666397956435e-05,1.673443197456e+00,7.742019323306e+00
8.666597956435e-05,1.693201006097e+00,7.742035597438e+00
8.666797956435e-05,1.712988396596e+00,7.742075510214e+00
8.666997956435e-05,1.732719275659e+00,7.742138386068e+00
8.667197956435e-05,1.752307795867e+00,7.742223375958e+00
8.667397956435e-05,1.771668729192e+00,7.742329474904e+00
8.667597956435e-05,1.790717837818e+00,7.742455539966e+00
8.667797956435e-05,1.809372240654e+00,7.742600308192e+00
8.667997956435e-05,1.827550773940e+00,7.742762414052e+00
8.668197956435e-05,1.845174344384e+00,7.742940405915e+00
8.668397956435e-05,1.862166273292e+00,7.743132761184e+00
8.668597956435e-05,1.878452630192e+00,7.743337899712e+00
8.668797956435e-05,1.893962554494e+00,7.743554195285e+00
8.668997956435e-05,1.908628563804e+00,7.743779984965e+00
8.669197956435e-05,1.922386847531e+00,7.744013576269e+00
8.669397956435e-05,1.935177544523e+00,7.744253252241e+00
8.669597956435e-05,1.946945003519e+00,7.744497274622e+00
8.669797956435e-05,1.957638025281e+00,7.744743886060e+00
8.669997956435e-05,1.967210085356e+00,7.744991308749e+00
8.670197956435e-05,1.975619536505e+00,7.745237747620e+00
8.670397956435e-05,1.982829789905e+00,7.745481392114e+00
8.670597956435e-05,1.988809474339e+00,7.745720398997e+00
8.670797956435e-05,1.993532572697e+00,7.745952913287e+00
8.670997956435e-05,1.996978535169e+00,7.746177080024e+00
8.671197956435e-05,1.999132368658e+00,7.746391032704e+00
8.671397956435e-05,1.999984702015e+00,7.746592910845e+00
8.671597956436e-05,1.999531826805e+00,7.746780873961e+00
8.671797956436e-05,1.997775713454e+00,7.746953119126e+00
8.671997956436e-05,1.994724002662e+00,7.747107901994e+00
8.672197956436e-05,1.990389972173e+00,7.747243560890e+00
8.672397956436e-05,1.984792478992e+00,7.747358543377e+00
8.672597956436e-05,1.977955877348e+00,7.747451434486e+00
8.672797956436e-05,1.969909912729e+00,7.747520985680e+00
8.672997956436e-05,1.960689592459e+00,7.747566143460e+00
8.673197956436e-05,1.950335033387e+00,7.747586076540e+00
8.673397956436e-05,1.938891287342e+00,7.747580200472e+00
8.673597956436e-05,1.926408145113e+00,7.747548198761e+00
8.673797956436e-05,1.912939919817e+00,7.747490039536e+00
8.673997956436e-05,1.898545210586e+00,7.747405987141e+00
8.674197956436e-05,1.883286647606e+00,7.747296608094e+00
8.674397956436e-05,1.867230619619e+00,7.747162771184e+00
8.674597956436e-05,1.850446985073e+00,7.747005641606e+00
8.674797956436e-05,1.833008768168e+00,7.746826669335e+00
8.674997956436e-05,1.814991841142e+00,7.746627572020e+00
8.675197956436e-05,1.796474594150e+00,7.746410312950e+00
8.675397956436e-05,1.777537594197e+00,7.746177074665e+00
8.675597956436e-05,1.758263234601e+00,7.745930228943e+00
8.675797956436e-05,1.738735376503e+00,7.745672303914e+00
8.675997956436e-05,1.719038983992e+00,7.745405949090e+00
8.676197956436e-05,1.699259754441e+00,7.745133899075e+00
8.676397956436e-05,1.679483745638e+00,7.744858936734e+00
8.676597956436e-05,1.659797001356e+00,7.744583856489e+00
8.676797956436e-05,1.640285176987e+00,7.744311428446e+00
8.676997956436e-05,1.621033166862e+00,7.744044363883e+00
8.677197956436e-05,1.602124734881e+00,7.743785282679e+00
8.677397956436e-05,1.583642150063e+00,7.743536683082e+00
8.677597956436e-05,1.565665828602e+00,7.743300914240e+00
8.677797956436e-05,1.548273983982e+00,7.743080151768e+00
8.677997956436e-05,1.531542286678e+00,7.742876376635e+00
8.678197956436e-05,1.515543534917e+00,7.742691357515e+00
8.678397956436e-05,1.500347337942e+00,7.742526636751e+00
8.678597956436e-05,1.486019813144e+00,7.742383519960e+00
8.678797956436e-05,1.472623298398e+00,7.742263069310e+00
8.678997956436e-05,1.460216080828e+00,7.742166100370e+00
8.679197956436e-05,1.448852143208e+00,7.742093182450e+00
8.679397956436e-05,1.438580929089e+00,7.742044642237e+00
8.679597956436e-05,1.429447127672e+00,7.742020570504e+00
8.679797956436e-05,1.421490479370e+00,7.742020831610e+00
8.679997956436e-05,1.414745602899e+00,7.742045075473e+00
8.680197956436e-05,1.409241844658e+00,7.742092751624e+00
8.680397956436e-05,1.405003151044e+00,7.742163124945e+00
8.680597956436e-05,1.402047964259e+00,7.742255292634e+00
8.680797956436e-05,1.400389142077e+00,7.742368201941e+00
8.680997956436e-05,1.400033901896e+00,7.742500668181e+00
8.681197956436e-05,1.400983789336e+00,7.742651392554e+00
8.681397956436e-05,1.403234671516e+00,7.742818979305e+00
8.681597956436e-05,1.406776755033e+00,7.743001951790e+00
8.681797956436e-05,1.411594628577e+00,7.743198767061e+00
8.681997956436e-05,1.417667329979e+00,7.743407828674e+00
8.682197956436e-05,1.424968437419e+00,7.743627497451e+00
8.682397956436e-05,1.433466184383e+00,7.743856100112e+00
8.682597956436e-05,1.443123597879e+00,7.744091935731e+00
8.682797956436e-05,1.453898659302e+00,7.744333280142e+00
8.682997956436e-05,1.465744487253e+00,7.744578388545e+00
8.683197956436e-05,1.478609541517e+00,7.744825496672e+00
8.683397956436e-05,1.492437847309e+00,7.745072821016e+00
8.683597956436e-05,1.507169238817e+00,7.745318558715e+00
8.683797956436e-05,1.522739620979e+00,7.745560887748e+00
8.683997956436e-05,1.539081248353e+00,7.745797968173e+00
8.684197956436e-05,1.556123019872e+00,7.746027945076e+00
8.684397956436e-05,1.573790788202e+00,7.746248953907e+00
8.684597956436e-05,1.592007682348e+00,7.746459128752e+00
8.684797956436e-05,1.610694442114e+00,7.746656613936e+00
8.684997956436e-05,1.629769762958e+00,7.746839579203e+00
8.685197956436e-05,1.649150649740e+00,7.747006238455e+00
8.685397956436e-05,1.668752777828e+00,7.747154871858e+00
8.685597956436e-05,1.688490859990e+00,7.747283850839e+00
8.685797956436e-05,1.708279017465e+00,7.747391665311e+00
8.685997956436e-05,1.728031153622e+00,7.747476952273e+00
8.686197956436e-05,1.747661328554e+00,7.747538524778e+00
8.686397956436e-05,1.767084132997e+00,7.747575400209e+00
8.686597956436e-05,1.786215059939e+00,7.747586826719e+00
8.686797956436e-05,1.804970872305e+00,7.747572306817e+00
8.686997956436e-05,1.823269965108e+00,7.747531617091e+00
8.687197956436e-05,1.841032720515e+00,7.747464823270e+00
8.687397956436e-05,1.858181854248e+00,7.747372289985e+00
8.687597956436e-05,1.874642751848e+00,7.747254684801e+00
8.687797956436e-05,1.890343793316e+00,7.747112976323e+00
8.687997956436e-05,1.905216664722e+00,7.746948426385e+00
8.688197956436e-05,1.919196655435e+00,7.746762576544e+00
8.688397956436e-05,1.932222939675e+00,7.746557229269e+00
8.688597956436e-05,1.944238841159e+00,7.746334424363e+00
8.688797956436e-05,1.955192079696e+00,7.746096411282e+00
8.688997956436e-05,1.965034998653e+00,7.745845618054e+00
8.689197956436e-05,1.973724772307e+00,7.745584617607e+00
8.689397956436e-05,1.981223592173e+00,7.745316092248e+00
8.689597956436e-05,1.987498831506e+00,7.745042797104e+00
8.689797956436e-05,1.992523187261e+00,7.744767523235e+00
8.689997956436e-05,1.996274798884e+00,7.744493062047e+00
8.690197956436e-05,1.998737343421e+00,7.744222171002e+00
8.690397956436e-05,1.999900106548e+00,7.743957538049e+00
8.690597956436e-05,1.999758029177e+00,7.743701733321e+00
8.690797956436e-05,1.998311729475e+00,7.743457203851e+00
8.690997956436e-05,1.995567500173e+00,7.743226253070e+00
8.691197956436e-05,1.991537281185e+00,7.743010993691e+00
8.691397956436e-05,1.986238607659e+00,7.742813337445e+00
8.691597956436e-05,1.979694533684e+00,7.742634978643e+00
8.691797956436e-05,1.971933531984e+00,7.742477381348e+00
8.691997956436e-05,1.962989370034e+00,7.742341770234e+00
8.692197956436e-05,1.952900963141e+00,7.742229125053e+00
8.692397956436e-05,1.941712205126e+00,7.742140178698e+00
8.692597956436e-05,1.929471777349e+00,7.742075418654e+00
8.692797956436e-05,1.916232936894e+00,7.742035091709e+00
8.692997956436e-05,1.902053284860e+00,7.742019211624e+00
8.693197956436e-05,1.886994515737e+00,7.742027569516e+00
8.693397956436e-05,1.871122148981e+00,7.742059746556e+00
8.693597956436e-05,1.854505243943e+00,7.742115128654e+00
8.693797956436e-05,1.837216099399e+00,7.742192922646e+00
8.693997956436e-05,1.819329938984e+00,7.742292173579e+00
8.694197956436e-05,1.800924583899e+00,7.742411782585e+00
8.694397956436e-05,1.782080114318e+00,7.742550524890e+00
8.694597956436e-05,1.762878520964e+00,7.742707067454e+00
8.694797956436e-05,1.743403348380e+00,7.742879985821e+00
8.694997956436e-05,1.723739331425e+00,7.743067779717e+00
8.695197956436e-05,1.703972026608e+00,7.743268887081e+00
8.695397956436e-05,1.684187439833e+00,7.743481696196e+00
8.695597956436e-05,1.664471652195e+00,7.743704555762e+00
8.695797956436e-05,1.644910445453e+00,7.743935782778e+00
8.695997956436e-05,1.625588928795e+00,7.744173668306e+00
8.696197956436e-05,1.606591168538e+00,7.744416481230e+00
8.696397956436e-05,1.587999822362e+00,7.744662470337e+00
8.696597956436e-05,1.569895779673e+00,7.744909865101e+00
8.696797956436e-05,1.552357809658e+00,7.745156875733e+00
8.696997956436e-05,1.535462218572e+00,7.745401693078e+00
8.697197956436e-05,1.519282517730e+00,7.745642489090e+00
8.697397956436e-05,1.503889103669e+00,7.745877418546e+00
8.697597956436e-05,1.489348951858e+00,7.746104622733e+00
8.697797956436e-05,1.475725325291e+00,7.746322235695e+00
8.697997956436e-05,1.463077499239e+00,7.746528393581e+00
8.698197956436e-05,1.451460503342e+00,7.746721247419e+00
8.698397956436e-05,1.440924882188e+00,7.746898979490e+00
8.698597956436e-05,1.431516475390e+00,7.747059823222e+00
8.698797956436e-05,1.423276218147e+00,7.747202086318e+00
8.698997956436e-05,1.416239963134e+00,7.747324176570e+00
8.699197956436e-05,1.410438324513e+00,7.747424629656e+00
8.699397956436e-05,1.405896544734e+00,7.747502137960e+00
8.699597956436e-05,1.402634384702e+00,7.747555579443e+00
8.699797956436e-05,1.400666037807e+00,7.747584045417e+00
8.699997956436e-05,1.400000068163e+00,7.747586866162e+00
8.700197956436e-05,1.400639373347e+00,7.747563633312e+00
8.700397956436e-05,1.402581171796e+00,7.747514218126e+00
8.700597956436e-05,1.405817014906e+00,7.747438784836e+00
8.700797956436e-05,1.410332823793e+00,7.747337798550e+00
8.700997956436e-05,1.416108950545e+00,7.747212027321e+00
8.701197956436e-05,1.423120263715e+00,7.747062538289e+00
8.701397956436e-05,1.431336257660e+00,7.746890687937e+00
8.701597956436e-05,1.440721185271e+00,7.746698106791e+00
8.701797956436e-05,1.451234213508e+00,7.746486678954e+00
8.701997956436e-05,1.462829601055e+00,7.746258517109e+00
8.702197956436e-05,1.475456897343e+00,7.746015933623e+00
8.702397956436e-05,1.489061162052e+00,7.745761408538e+00
8.702597956436e-05,1.503583204156e+00,7.745497555196e+00
8.702797956436e-05,1.518959839452e+00,7.745227084303e+00
8.702997956436e-05,1.535124165476e+00,7.744952767182e+00
8.703197956436e-05,1.552005852585e+00,7.744677398942e+00
8.703397956436e-05,1.569531449959e+00,7.744403762242e+00
8.703597956436e-05,1.587624705176e+00,7.744134592252e+00
8.703797956436e-05,1.606206895984e+00,7.743872543357e+00
8.703997956436e-05,1.625197172810e+00,7.743620158095e+00
8.704197956436e-05,1.644512910535e+00,7.743379838700e+00
8.704397956436e-05,1.664070067986e+00,7.743153821622e+00
8.704597956436e-05,1.683783553592e+00,7.742944155262e+00
8.704797956436e-05,1.703567595611e+00,7.742752681155e+00
8.704997956436e-05,1.723336115318e+00,7.742581018695e+00
8.705197956436e-05,1.743003101522e+00,7.742430553538e+00
8.705397956436e-05,1.762482984796e+00,7.742302429644e+00
8.705597956436e-05,1.781691009785e+00,7.742197544953e+00
8.705797956436e-05,1.800543603963e+00,7.742116550583e+00
8.705997956436e-05,1.818958741258e+00,7.742059853397e+00
8.706197956436e-05,1.836856298932e+00,7.742027621718e+00
8.706397956436e-05,1.854158406197e+00,7.742019793952e+00
8.706597956436e-05,1.870789783019e+00,7.742036089775e+00
8.706797956436e-05,1.886678067656e+00,7.742076023557e+00
8.706997956436e-05,1.901754131499e+00,7.742138919592e+00
8.707197956436e-05,1.915952379844e+00,7.742223928717e+00
8.707397956436e-05,1.929211037291e+00,7.742330045850e+00
8.707597956436e-05,1.941472416519e+00,7.742456127977e+00
8.707797956436e-05,1.952683169284e+00,7.742600912088e+00
8.707997956436e-05,1.962794518531e+00,7.742763032621e+00
8.708197956436e-05,1.971762470617e+00,7.742941037936e+00
8.708397956436e-05,1.979548006727e+00,7.743133405442e+00
8.708597956436e-05,1.986117252639e+00,7.743338555020e+00
8.708797956436e-05,1.991441626107e+00,7.743554860497e+00
8.708997956436e-05,1.995497961225e+00,7.743780658990e+00
8.709197956436e-05,1.998268609215e+00,7.744014258082e+00
8.709397956436e-05,1.999741515217e+00,7.744253940891e+00
8.709597956436e-05,1.999910270740e+00,7.744497969239e+00
8.709797956436e-05,1.998774141541e+00,7.744744585857e+00
8.709997956436e-05,1.996338070826e+00,7.744992013021e+00
8.710197956436e-05,1.992612657735e+00,7.745238455744e+00
8.710397956436e-05,1.987614111232e+00,7.745482103550e+00
8.710597956436e-05,1.981364179579e+00,7.745721113283e+00
8.710797956436e-05,1.973890055710e+00,7.745953630044e+00
8.710997956436e-05,1.965224258918e+00,7.746177798952e+00
8.711197956436e-05,1.955404493366e+00,7.746391753570e+00
8.711397956436e-05,1.944473484041e+00,7.746593633469e+00
8.711597956436e-05,1.932478790857e+00,7.746781598206e+00
8.711797956436e-05,1.919472601730e+00,7.746953844884e+00
8.711997956436e-05,1.905511505510e+00,7.747108629177e+00
8.712197956436e-05,1.890656245770e+00,7.747244289409e+00
