time_s,u89_1_pin1_v,u89_1_pin4_v,u89_1_signal_diff_v,u89_1_pin8_v,u89_1_pin10_v,u89_1_carrier_diff_v,u89_1_pin6_v,u89_1_pin12_v,u89_1_output_diff_v
6.010597956430e-05,6.769394073145e+00,6.783221174280e+00,-1.382710113554e-02,1.004470184280e+01,1.001779323534e+01,2.690860745882e-02,1.270733714983e+01,1.276328958907e+01,-5.595243924381e-02
6.010797956430e-05,6.761107730910e+00,6.783227775002e+00,-2.212004409231e-02,1.004431702786e+01,1.001789570457e+01,2.642132328757e-02,1.270875126094e+01,1.276159111809e+01,-5.283985714427e-02
6.010997956430e-05,6.752933345602e+00,6.783233839369e+00,-3.030049376733e-02,1.004372045666e+01,1.001799506218e+01,2.572539448262e-02,1.271150493724e+01,1.275992199756e+01,-4.841706032095e-02
6.011197956430e-05,6.744906502233e+00,6.783239292532e+00,-3.833279029886e-02,1.004291807590e+01,1.001809039823e+01,2.482767767516e-02,1.271552093781e+01,1.275833035009e+01,-4.280941228032e-02
6.011397956430e-05,6.737061926770e+00,6.783244064111e+00,-4.618213734123e-02,1.004191773791e+01,1.001818083934e+01,2.373689856752e-02,1.272068827166e+01,1.275686126394e+01,-3.617299228182e-02
6.011597956430e-05,6.729433819098e+00,6.783248088974e+00,-5.381426987540e-02,1.004072936264e+01,1.001826555721e+01,2.246380543384e-02,1.272686549766e+01,1.275555572007e+01,-2.869022240575e-02
6.011797956430e-05,6.722055240456e+00,6.783251307995e+00,-6.119606753984e-02,1.003936454230e+01,1.001834377675e+01,2.102076554410e-02,1.273388481385e+01,1.275444935995e+01,-2.056454609993e-02
6.011997956430e-05,6.714958412520e+00,6.783253668712e+00,-6.829525619250e-02,1.003783664444e+01,1.001841478373e+01,1.942186070645e-02,1.274155682462e+01,1.275357183994e+01,-1.201501532095e-02
6.012197956430e-05,6.708174151052e+00,6.783255125939e+00,-7.508097488680e-02,1.003616041253e+01,1.001847793171e+01,1.768248082087e-02,1.274967579218e+01,1.275294608132e+01,-3.270289139660e-03
6.012397956430e-05,6.701732137002e+00,6.783255642265e+00,-8.152350526367e-02,1.003435202605e+01,1.001853264834e+01,1.581937771611e-02,1.275802523930e+01,1.275258807995e+01,5.437159351329e-03
6.012597956430e-05,6.695660395960e+00,6.783255188512e+00,-8.759479255205e-02,1.003242870566e+01,1.001857844086e+01,1.385026479888e-02,1.276638370985e+01,1.275250661180e+01,1.387709804581e-02
6.012797956430e-05,6.689985546826e+00,6.783253744063e+00,-9.326819723683e-02,1.003040874194e+01,1.001861490078e+01,1.179384115959e-02,1.277453055898e+01,1.275270343256e+01,2.182712641460e-02
6.012997956430e-05,6.684732326706e+00,6.783251297152e+00,-9.851897044644e-02,1.002831111038e+01,1.001864170762e+01,9.669402764519e-03,1.278225160147e+01,1.275317334122e+01,2.907826025612e-02
6.013197956430e-05,6.679923822259e+00,6.783247845020e+00,-1.033240227610e-01,1.002615547654e+01,1.001865863179e+01,7.496844745939e-03,1.278934451207e+01,1.275390465751e+01,3.543985456023e-02
6.013397956430e-05,6.675581039644e+00,6.783243394029e+00,-1.076623543850e-01,1.002396182316e+01,1.001866553649e+01,5.296286668949e-03,1.279562383955e+01,1.275487952549e+01,4.074431406254e-02
6.013597956430e-05,6.671723123221e+00,6.783237959647e+00,-1.115148364252e-01,1.002175043665e+01,1.001866237857e+01,3.088058084181e-03,1.280092555686e+01,1.275607456192e+01,4.485099494520e-02
6.013797956430e-05,6.668366970041e+00,6.783231566385e+00,-1.148645963433e-01,1.001954154742e+01,1.001864920845e+01,8.923389692690e-04,1.280511104235e+01,1.275746131129e+01,4.764973105586e-02
6.013997956430e-05,6.665527440073e+00,6.783224247615e+00,-1.176968075419e-01,1.001735530177e+01,1.001862616908e+01,-1.270867305280e-03,1.280807043924e+01,1.275900700737e+01,4.906343187393e-02
6.014197956430e-05,6.663217014585e+00,6.783216045332e+00,-1.199990307474e-01,1.001521141721e+01,1.001859349389e+01,-3.382076681339e-03,1.280972531435e+01,1.276067515296e+01,4.905016139054e-02
6.014397956430e-05,6.661446001507e+00,6.783207009805e+00,-1.217610082977e-01,1.001312914520e+01,1.001855150384e+01,-5.422358639651e-03,1.281003058033e+01,1.276242640088e+01,4.760417945511e-02
6.014597956430e-05,6.660222236863e+00,6.783197199173e+00,-1.229749623104e-01,1.001112694579e+01,1.001850060359e+01,-7.373657800290e-03,1.280897562123e+01,1.276421928712e+01,4.475633411119e-02
6.014797956430e-05,6.659551288305e+00,6.783186678942e+00,-1.236353906369e-01,1.000922244992e+01,1.001844127686e+01,-9.218826949660e-03,1.280658459980e+01,1.276601127127e+01,4.057332853164e-02
6.014997956430e-05,6.659436198521e+00,6.783175521427e+00,-1.237393229057e-01,1.000743216151e+01,1.001837408108e+01,-1.094191956523e-02,1.280291590725e+01,1.276775965432e+01,3.515625293082e-02
6.015197956430e-05,6.659877689447e+00,6.783163805106e+00,-1.232861156588e-01,1.000577143147e+01,1.001829964132e+01,-1.252820985296e-02,1.279806075647e+01,1.276942278348e+01,2.863797298516e-02
6.015397956430e-05,6.660873946365e+00,6.783151613940e+00,-1.222776675750e-01,1.000425419863e+01,1.001821864382e+01,-1.396444518606e-02,1.279214091454e+01,1.277096111331e+01,2.117980123023e-02
6.015597956430e-05,6.662420824815e+00,6.783139036612e+00,-1.207182117968e-01,1.000289298913e+01,1.001813182889e+01,-1.523883976325e-02,1.278530561697e+01,1.277233847796e+01,1.296713901131e-02
6.015797956430e-05,6.664511673940e+00,6.783126165752e+00,-1.186144918112e-01,1.000169870775e+01,1.001803998365e+01,-1.634127589573e-02,1.277772771317e+01,1.277352313826e+01,4.204574914020e-03
6.015997956430e-05,6.667137547689e+00,6.783113097103e+00,-1.159755494144e-01,1.000068067417e+01,1.001794393433e+01,-1.726326016471e-02,1.276959914297e+01,1.277448891472e+01,-4.889771749191e-03
6.016197956430e-05,6.670287065807e+00,6.783099928700e+00,-1.128128628925e-01,9.999846471830e+00,1.001784453864e+01,-1.799806681209e-02,1.276112585581e+01,1.277521598250e+01,-1.409012668299e-02
6.016397956430e-05,6.673946630487e+00,6.783086760005e+00,-1.091401295180e-01,9.999202026109e+00,1.001774267789e+01,-1.854065178447e-02,1.275252232755e+01,1.277569162476e+01,-2.316929721226e-02
6.016597956430e-05,6.678100323179e+00,6.783073691082e+00,-1.049733679024e-01,9.998751509954e+00,1.001763924927e+01,-1.888773932061e-02,1.274400583440e+01,1.277591056094e+01,-3.190472654308e-02
6.016797956430e-05,6.682730127328e+00,6.783060821756e+00,-1.003306944281e-01,9.998497460191e+00,1.001753515817e+01,-1.903769798317e-02,1.273579066952e+01,1.277587516009e+01,-4.008449056949e-02
6.016997956430e-05,6.687815858863e+00,6.783048250824e+00,-9.523239196082e-02,9.998440730700e+00,1.001743131070e+01,-1.899057999570e-02,1.272808247629e+01,1.277559521283e+01,-4.751273653459e-02
6.017197956430e-05,6.693335395099e+00,6.783036075273e+00,-8.970068017446e-02,9.998580635352e+00,1.001732860636e+01,-1.874797101267e-02,1.272107287723e+01,1.277508759469e+01,-5.401471746581e-02
6.017397956430e-05,6.699264636407e+00,6.783024389559e+00,-8.375975315178e-02,9.998914933433e+00,1.001722793113e+01,-1.831299769437e-02,1.271493455058e+01,1.277437554626e+01,-5.944099568640e-02
6.017597956430e-05,6.705577740830e+00,6.783013284911e+00,-7.743554408127e-02,9.999439983629e+00,1.001713015060e+01,-1.769016697505e-02,1.270981689441e+01,1.277348791347e+01,-6.367101906404e-02
6.017797956430e-05,6.712247114128e+00,6.783002848697e+00,-7.075573456952e-02,1.000015074467e+01,1.001703610367e+01,-1.688535900645e-02,1.270584238277e+01,1.277245810591e+01,-6.661572314098e-02
6.017997956430e-05,6.719243649192e+00,6.782993163819e+00,-6.374951462687e-02,1.000104092520e+01,1.001694659635e+01,-1.590567115289e-02,1.270310369765e+01,1.277132310847e+01,-6.821941081401e-02
6.018197956430e-05,6.726536741432e+00,6.782984308169e+00,-5.644756673761e-02,1.000210298529e+01,1.001686239597e+01,-1.475941068089e-02,1.270166168480e+01,1.277012231664e+01,-6.846063184474e-02
6.018397956430e-05,6.734094531704e+00,6.782976354115e+00,-4.888182241118e-02,1.000332827147e+01,1.001678422568e+01,-1.345595420695e-02,1.270154415971e+01,1.276889650900e+01,-6.735234928842e-02
6.018597956430e-05,6.741883943814e+00,6.782969368038e+00,-4.108542422441e-02,1.000470701078e+01,1.001671275925e+01,-1.200574846991e-02,1.270274555973e+01,1.276768672756e+01,-6.494116783046e-02
6.018797956430e-05,6.749870929378e+00,6.782963409896e+00,-3.309248051718e-02,1.000622842709e+01,1.001664861610e+01,-1.042018900903e-02,1.270522742019e+01,1.276653335166e+01,-6.130593146852e-02
6.018997956430e-05,6.758020524074e+00,6.782958532829e+00,-2.493800875502e-02,1.000788072681e+01,1.001659235666e+01,-8.711629852350e-03,1.270891963030e+01,1.276547513188e+01,-5.655550157411e-02
6.019197956430e-05,6.766297092592e+00,6.782954782793e+00,-1.665769020189e-02,1.000965120017e+01,1.001654447801e+01,-6.893277838701e-03,1.271372241259e+01,1.276454844136e+01,-5.082602877549e-02
6.019397956430e-05,6.774664400171e+00,6.782952198224e+00,-8.287798052702e-03,1.001152620458e+01,1.001650540977e+01,-4.979205189450e-03,1.271950895597e+01,1.276378650674e+01,-4.427755077522e-02
6.019597956430e-05,6.783085855593e+00,6.782950809721e+00,1.350458727583e-04,1.001349126025e+01,1.001647551036e+01,-2.984250106259e-03,1.272612862710e+01,1.276321885071e+01,-3.709022360759e-02
6.019797956430e-05,6.791524594490e+00,6.782950639775e+00,8.573954714943e-03,1.001553104188e+01,1.001645506358e+01,-9.240216997313e-04,1.273341067887e+01,1.276287070713e+01,-2.946002826161e-02
6.019997956430e-05,6.799943718161e+00,6.782951702511e+00,1.699201565086e-02,1.001762948098e+01,1.001644427560e+01,1.185205383290e-03,1.274116837407e+01,1.276276262136e+01,-2.159424729057e-02
6.020197956430e-05,6.808306385127e+00,6.782954003470e+00,2.535238165625e-02,1.001976977792e+01,1.001644327237e+01,3.326505544120e-03,1.274920344252e+01,1.276291000119e+01,-1.370655866373e-02
6.020397956430e-05,6.816576043452e+00,6.782957539429e+00,3.361850402293e-02,1.002193452326e+01,1.001645209764e+01,5.482425617540e-03,1.275731079075e+01,1.276332282073e+01,-6.012029976871e-03
6.020597956430e-05,6.824716527014e+00,6.782962298254e+00,4.175422875992e-02,1.002410574081e+01,1.001647071139e+01,7.635029425110e-03,1.276528338560e+01,1.276400525654e+01,1.278129059749e-03
6.020797956430e-05,6.832692278952e+00,6.782968258813e+00,4.972402013840e-02,1.002626503784e+01,1.001649898907e+01,9.766048773830e-03,1.277291723197e+01,1.276495545945e+01,7.961772512211e-03
6.020997956430e-05,6.840468449153e+00,6.782975390934e+00,5.749305821954e-02,1.002839368677e+01,1.001653672141e+01,1.185696535726e-02,1.278001636468e+01,1.276616526602e+01,1.385109865800e-02
6.021197956430e-05,6.848011106379e+00,6.782983655423e+00,6.502745095558e-02,1.003047281042e+01,1.001658361506e+01,1.388919536399e-02,1.278639776728e+01,1.276762006517e+01,1.877770210772e-02
6.021397956430e-05,6.855287333541e+00,6.782993004164e+00,7.229432937686e-02,1.003248350607e+01,1.001663929395e+01,1.584421211462e-02,1.279189612514e+01,1.276929865556e+01,2.259746957545e-02
6.021597956430e-05,6.862265426029e+00,6.783003380281e+00,7.926204574783e-02,1.003440706721e+01,1.001670330154e+01,1.770376567811e-02,1.279636830614e+01,1.277117332430e+01,2.519498184572e-02
6.021797956430e-05,6.868914981415e+00,6.783014718392e+00,8.590026302216e-02,1.003622514802e+01,1.001677510381e+01,1.945004420237e-02,1.279969745329e+01,1.277321000834e+01,2.648744495212e-02
6.021997956430e-05,6.875207081533e+00,6.783026944951e+00,9.218013658143e-02,1.003792001644e+01,1.001685409324e+01,2.106592320557e-02,1.280179655773e+01,1.277536877008e+01,2.642778764582e-02
6.022197956430e-05,6.881114373410e+00,6.783039978685e+00,9.807439472459e-02,1.003947474872e+01,1.001693959343e+01,2.253515529413e-02,1.280261137725e+01,1.277760444910e+01,2.500692814876e-02
6.022397956430e-05,6.886611232799e+00,6.783053731127e+00,1.035575016715e-01,1.004087349866e+01,1.001703086472e+01,2.384263394343e-02,1.280212255995e+01,1.277986768996e+01,2.225486998955e-02
6.022597956430e-05,6.891673833415e+00,6.783068107251e+00,1.086057261640e-01,1.004210170089e+01,1.001712711045e+01,2.497459044176e-02,1.280034684747e+01,1.278210617178e+01,1.824067569427e-02
6.022797956430e-05,6.896280289947e+00,6.783083006191e+00,1.131972837555e-01,1.004314633013e+01,1.001722748396e+01,2.591884617058e-02,1.279733724977e+01,1.278426617558e+01,1.307107418694e-02
6.022997956430e-05,6.900410713154e+00,6.783098322062e+00,1.173123910917e-01,1.004399608287e+01,1.001733109633e+01,2.666498653802e-02,1.279318212417e+01,1.278629425787e+01,6.887866301751e-03
6.023197956430e-05,6.904047330847e+00,6.783113944845e+00,1.209333860019e-01,1.004464159472e+01,1.001743702456e+01,2.720457016139e-02,1.278800313218e+01,1.278813910109e+01,-1.359689180394e-04
6.023397956430e-05,6.907174468068e+00,6.783129761190e+00,1.240447068783e-01,1.004507510305e+01,1.001754431969e+01,2.753078335891e-02,1.278195328269e+01,1.278974916096e+01,-7.795878269070e-03
6.023597956430e-05,6.909780710266e+00,6.783145659897e+00,1.266350503695e-01,1.004529474454e+01,1.001765203296e+01,2.764271158208e-02,1.277520438576e+01,1.279109174898e+01,-1.588736322839e-02
6.023797956430e-05,6.911849988925e+00,6.783161521565e+00,1.286884673604e-01,1.004529182449e+01,1.001775918277e+01,2.753264172380e-02,1.276795605562e+01,1.279213686920e+01,-2.418081357862e-02
6.023997956430e-05,6.913376948157e+00,6.783177223951e+00,1.301997242053e-01,1.004506891229e+01,1.001786477805e+01,2.720413423199e-02,1.276043114103e+01,1.279283877991e+01,-3.240763888153e-02
6.024197956430e-05,6.914356105325e+00,6.783192655397e+00,1.311634499273e-01,1.004462910891e+01,1.001796787595e+01,2.666123296373e-02,1.275285114198e+01,1.279318128502e+01,-4.033014303416e-02
6.024397956430e-05,6.914781828604e+00,6.783207703492e+00,1.315741251123e-01,1.004397492872e+01,1.001806754667e+01,2.590738204684e-02,1.274544016402e+01,1.279316857354e+01,-4.772840951231e-02
6.024597956430e-05,6.914653122300e+00,6.783222257045e+00,1.314308652544e-01,1.004311360400e+01,1.001816288475e+01,2.495071924982e-02,1.273842037119e+01,1.279279793487e+01,-5.437756367546e-02
6.024797956430e-05,6.913970560061e+00,6.783236209856e+00,1.307343502048e-01,1.004205288166e+01,1.001825302644e+01,2.379985522060e-02,1.273200352543e+01,1.279207910290e+01,-6.007557746469e-02
6.024997956430e-05,6.912737486255e+00,6.783249460300e+00,1.294880259553e-01,1.004080389329e+01,1.001833715595e+01,2.246673733137e-02,1.272638556828e+01,1.279103108282e+01,-6.464551453918e-02
6.025197956430e-05,6.910959375347e+00,6.783261912626e+00,1.276974627210e-01,1.003937832074e+01,1.001841451421e+01,2.096380653244e-02,1.272174099970e+01,1.278968009140e+01,-6.793909170155e-02
6.025397956430e-05,6.908644283612e+00,6.783273477657e+00,1.253708059546e-01,1.003779073931e+01,1.001848440558e+01,1.930633373286e-02,1.271821826096e+01,1.278805958967e+01,-6.984132871520e-02
6.025597956430e-05,6.905802309628e+00,6.783284073461e+00,1.225182361673e-01,1.003605612373e+01,1.001854620534e+01,1.750991839328e-02,1.271593577174e+01,1.278620814046e+01,-7.027236872465e-02
6.025797956430e-05,6.902446117013e+00,6.783293626051e+00,1.191524909617e-01,1.003419176679e+01,1.001859936481e+01,1.559240198311e-02,1.271497902252e+01,1.278416900462e+01,-6.918998209554e-02
6.025997956430e-05,6.898590230990e+00,6.783302069870e+00,1.152881611205e-01,1.003221520167e+01,1.001864341730e+01,1.357178437485e-02,1.271539843881e+01,1.278198803197e+01,-6.658959315510e-02
6.026197956430e-05,6.894251680501e+00,6.783309348307e+00,1.109423321947e-01,1.003014568898e+01,1.001867798163e+01,1.146770735191e-02,1.271720835620e+01,1.277971322093e+01,-6.250486472420e-02
6.026397956430e-05,6.889449169691e+00,6.783315414047e+00,1.061337556437e-01,1.002800252794e+01,1.001870276620e+01,9.299761743041e-03,1.272038677865e+01,1.277739275408e+01,-5.700597543441e-02
6.026597956430e-05,6.884203778361e+00,6.783320229394e+00,1.008835489676e-01,1.002580618880e+01,1.001871757082e+01,7.088617982710e-03,1.272487617717e+01,1.277507461675e+01,-5.019843957355e-02
6.026797956430e-05,6.878538072736e+00,6.783323766473e+00,9.521430626361e-02,1.002357693528e+01,1.001872228875e+01,4.854646528690e-03,1.273058500674e+01,1.277280493478e+01,-4.221992804446e-02
6.026997956430e-05,6.872476811721e+00,6.783326007372e+00,8.915080434835e-02,1.002133568795e+01,1.001871690680e+01,2.618781150550e-03,1.273739011857e+01,1.277062767199e+01,-3.323755341718e-02
6.027197956430e-05,6.866046041966e+00,6.783326944200e+00,8.271909776549e-02,1.001910288330e+01,1.001870150528e+01,4.013780208201e-04,1.274513977399e+01,1.276858329489e+01,-2.344352090044e-02
6.027397956430e-05,6.859273777869e+00,6.783326579045e+00,7.594719882423e-02,1.001689913658e+01,1.001867625631e+01,-1.777119732470e-03,1.275365737997e+01,1.276670853298e+01,-1.305115301231e-02
6.027597956430e-05,6.852189107714e+00,6.783324923882e+00,6.886418383236e-02,1.001474427985e+01,1.001864142178e+01,-3.897141927510e-03,1.276274568638e+01,1.276503530569e+01,-2.289619309140e-03
6.027797956430e-05,6.844822830216e+00,6.783322000364e+00,6.150082985138e-02,1.001265787605e+01,1.001859734991e+01,-5.939473855850e-03,1.277219152592e+01,1.276359051288e+01,8.601013040280e-03
6.027997956430e-05,6.837206586805e+00,6.783317839579e+00,5.388874722618e-02,1.001065839652e+01,1.001854447138e+01,-7.886074853110e-03,1.278177086297e+01,1.276239515511e+01,1.937570785507e-02
6.028197956430e-05,6.829373446681e+00,6.783312481674e+00,4.606096500690e-02,1.000876362752e+01,1.001848329423e+01,-9.719666711899e-03,1.279125419736e+01,1.276146415756e+01,2.979003979188e-02
6.028397956430e-05,6.821357073463e+00,6.783305975463e+00,3.805109800003e-02,1.000698996409e+01,1.001841439846e+01,-1.142443437443e-02,1.280041209877e+01,1.276080568426e+01,3.960641450655e-02
6.028597956430e-05,6.813192256140e+00,6.783298377907e+00,2.989387823280e-02,1.000535274552e+01,1.001833842956e+01,-1.298568403379e-02,1.280902087701e+01,1.276042107946e+01,4.859979754784e-02
6.028797956430e-05,6.804914114406e+00,6.783289753578e+00,2.162436082796e-02,1.000386565574e+01,1.001825609184e+01,-1.439043610552e-02,1.281686815700e+01,1.276030447110e+01,5.656368589716e-02
6.028997956430e-05,6.796558576145e+00,6.783280174016e+00,1.327840212874e-02,1.000254102135e+01,1.001816814108e+01,-1.562711973728e-02,1.282375832085e+01,1.276044298482e+01,6.331533603598e-02
6.029197956430e-05,6.788161623582e+00,6.783269717077e+00,4.891906504831e-03,1.000138931722e+01,1.001807537702e+01,-1.668605980217e-02,1.282951757604e+01,1.276081677863e+01,6.870079740527e-02
6.029397956430e-05,6.779759719974e+00,6.783258466192e+00,-3.498746217915e-03,1.000041945605e+01,1.001797863545e+01,-1.755917940562e-02,1.283399858355e+01,1.276139967644e+01,7.259890711478e-02
6.029597956430e-05,6.771389097607e+00,6.783246509644e+00,-1.185741203708e-02,9.999638399185e+00,1.001787878047e+01,-1.824038128502e-02,1.283708441439e+01,1.276215971948e+01,7.492469491211e-02
6.029797956430e-05,6.763086137723e+00,6.783233939769e+00,-2.014780204547e-02,9.999051456976e+00,1.001777669646e+01,-1.872523948523e-02,1.283869177328e+01,1.276306025272e+01,7.563152056011e-02
6.029997956430e-05,6.754886700918e+00,6.783220852197e+00,-2.833415127888e-02,9.998661998951e+00,1.001767328042e+01,-1.901128147292e-02,1.283877330169e+01,1.276406093209e+01,7.471236959868e-02
6.030197956430e-05,6.746826465245e+00,6.783207345053e+00,-3.638087980750e-02,9.998471770463e+00,1.001756943431e+01,-1.909766384898e-02,1.283731894362e+01,1.276511913151e+01,7.219981211268e-02
6.030397956430e-05,6.738940299419e+00,6.783193518204e+00,-4.425321878506e-02,9.998480686359e+00,1.001746605775e+01,-1.898537139443e-02,1.283435626118e+01,1.276619119374e+01,6.816506743916e-02
6.030597956430e-05,6.731262564487e+00,6.783179472492e+00,-5.191690800428e-02,9.998687155711e+00,1.001736404094e+01,-1.867688523085e-02,1.282994975296e+01,1.276723390725e+01,6.271584570252e-02
6.030797956430e-05,6.723826530147e+00,6.783165309024e+00,-5.933877887717e-02,9.999087934753e+00,1.001726425797e+01,-1.817632321351e-02,1.282419914751e+01,1.276820572426e+01,5.599342325487e-02
6.030997956430e-05,6.716664645466e+00,6.783151128465e+00,-6.648648299853e-02,9.999678443230e+00,1.001716756036e+01,-1.748911712633e-02,1.281723679439e+01,1.276906804848e+01,4.816874591030e-02
6.031197956430e-05,6.709807998462e+00,6.783137030386e+00,-7.332903192377e-02,1.000045265031e+01,1.001707477106e+01,-1.662212074746e-02,1.280922419627e+01,1.276978619100e+01,3.943800526585e-02
6.031397956430e-05,6.703286561178e+00,6.783123112619e+00,-7.983655144099e-02,1.000140336570e+01,1.001698667862e+01,-1.558331291833e-02,1.280034785331e+01,1.277033029602e+01,3.001755728940e-02
6.031597956430e-05,6.697128692521e+00,6.783109470673e+00,-8.598077815120e-02,1.000252213736e+01,1.001690403179e+01,-1.438189442905e-02,1.279081450712e+01,1.277067591590e+01,2.013859121850e-02
6.031797956430e-05,6.691361362716e+00,6.783096197140e+00,-9.173483442393e-02,1.000379950677e+01,1.001682753422e+01,-1.302802744452e-02,1.278084597582e+01,1.277080451843e+01,1.004145738801e-02
6.031997956430e-05,6.686009699279e+00,6.783083381163e+00,-9.707368188389e-02,1.000522490694e+01,1.001675783960e+01,-1.153293266118e-02,1.277067368295e+01,1.277070367288e+01,-2.998993269010e-05
6.032197956430e-05,6.681097195554e+00,6.783071107888e+00,-1.019739123342e-01,1.000678688071e+01,1.001669554686e+01,-9.908666147050e-03,1.276053306776e+01,1.277036717613e+01,-9.834108365059e-03
6.032397956430e-05,6.676645299642e+00,6.783059457963e+00,-1.064141583218e-01,1.000847297804e+01,1.001664119569e+01,-8.168217651589e-03,1.275065797301e+01,1.276979491589e+01,-1.913694287921e-02
6.032597956430e-05,6.672673611379e+00,6.783048507028e+00,-1.103748956491e-01,1.001026994530e+01,1.001659526226e+01,-6.325316962261e-03,1.274127517723e+01,1.276899270558e+01,-2.771752835362e-02
6.032797956430e-05,6.669199513973e+00,6.783038325236e+00,-1.138388112626e-01,1.001216362940e+01,1.001655815516e+01,-4.394525764591e-03,1.273259914816e+01,1.276797192401e+01,-3.537277584687e-02
6.032997956430e-05,6.666238363420e+00,6.783028976772e+00,-1.167906133519e-01,1.001413915209e+01,1.001653021165e+01,-2.391059559759e-03,1.272482715540e+01,1.276674916318e+01,-4.192200778397e-02
6.033197956430e-05,6.663803162498e+00,6.783020519410e+00,-1.192173569119e-01,1.001618083345e+01,1.001651169423e+01,-3.308607754899e-04,1.271813479439e+01,1.276534574177e+01,-4.721094737208e-02
6.033397956430e-05,6.661904746210e+00,6.783013004059e+00,-1.211082578494e-01,1.001827236735e+01,1.001650278760e+01,1.769579748890e-03,1.271267203058e+01,1.276378725292e+01,-5.111522234237e-02
6.033597956430e-05,6.660551497640e+00,6.783006474367e+00,-1.224549767267e-01,1.002039677724e+01,1.001650359612e+01,3.893181127420e-03,1.270855979322e+01,1.276210301836e+01,-5.354322514423e-02
6.033797956430e-05,6.659749532570e+00,6.783000966328e+00,-1.232514337578e-01,1.002253660708e+01,1.001651414167e+01,6.022465407991e-03,1.270588720371e+01,1.276032558064e+01,-5.443837693031e-02
6.033997956430e-05,6.659502456503e+00,6.782996507953e+00,-1.234940514499e-01,1.002467391921e+01,1.001653436236e+01,8.139556843298e-03,1.270470945245e+01,1.275849011325e+01,-5.378066080106e-02
6.034197956430e-05,6.659811551081e+00,6.782993118965e+00,-1.231815678840e-01,1.002679050999e+01,1.001656411168e+01,1.022639831296e-02,1.270504639322e+01,1.275663384536e+01,-5.158745213602e-02
6.034397956430e-05,6.660675571330e+00,6.782990810575e+00,-1.223152392450e-01,1.002886795367e+01,1.001660315856e+01,1.226479511024e-02,1.270688186124e+01,1.275479538862e+01,-4.791352737917e-02
6.034597956430e-05,6.662090935948e+00,6.782989585301e+00,-1.208986493531e-01,1.003088784517e+01,1.001665118821e+01,1.423665695593e-02,1.271016377357e+01,1.275301403656e+01,-4.285026299936e-02
6.034797956430e-05,6.664051563455e+00,6.782989436879e+00,-1.189378734233e-01,1.003283188667e+01,1.001670780373e+01,1.612408294546e-02,1.271480501166e+01,1.275132894147e+01,-3.652392980691e-02
6.034997956430e-05,6.666549067795e+00,6.782990350241e+00,-1.164412824462e-01,1.003468215266e+01,1.001677252864e+01,1.790962401890e-02,1.272068513102e+01,1.274977823066e+01,-2.909309963511e-02
6.035197956430e-05,6.669572631667e+00,6.782992301600e+00,-1.134196699328e-01,1.003642120909e+01,1.001684481025e+01,1.957639883290e-02,1.272765288082e+01,1.274839800117e+01,-2.074512035321e-02
6.035397956430e-05,6.673109208212e+00,6.782995258599e+00,-1.098860503869e-01,1.003803238883e+01,1.001692402389e+01,2.110836494031e-02,1.273552954855e+01,1.274722126678e+01,-1.169171822286e-02
6.035597956430e-05,6.677143429395e+00,6.782999180592e+00,-1.058557511965e-01,1.003949992755e+01,1.001700947790e+01,2.249044965435e-02,1.274411307416e+01,1.274627684358e+01,-2.163769421950e-03
6.035797956430e-05,6.681657813977e+00,6.783004018986e+00,-1.013462050094e-01,1.004080923276e+01,1.001710041943e+01,2.370881332889e-02,1.275318289491e+01,1.274558826949e+01,7.594625415221e-03
6.035997956430e-05,6.686632708492e+00,6.783009717706e+00,-9.637700921416e-02,1.004194701681e+01,1.001719604097e+01,2.475097583782e-02,1.276250540500e+01,1.274517278680e+01,1.733261820859e-02
6.036197956430e-05,6.692046501302e+00,6.783016213732e+00,-9.096971242986e-02,1.004290154069e+01,1.001729548747e+01,2.560605322305e-02,1.277183992185e+01,1.274504049055e+01,2.679943130493e-02
6.036397956430e-05,6.697875593599e+00,6.783023437731e+00,-8.514784413203e-02,1.004366272418e+01,1.001739786413e+01,2.626486004999e-02,1.278094497683e+01,1.274519368776e+01,3.575128907027e-02
6.036597956430e-05,6.704094619073e+00,6.783031314762e+00,-7.893669568993e-02,1.004422234646e+01,1.001750224460e+01,2.672010186141e-02,1.278958476173e+01,1.274562654587e+01,4.395821586336e-02
6.036797956430e-05,6.710676442359e+00,6.783039765050e+00,-7.236332269175e-02,1.004457411627e+01,1.001760767969e+01,2.696643657770e-02,1.279753550484e+01,1.274632505537e+01,5.121044947029e-02
6.036997956430e-05,6.717592383682e+00,6.783048704809e+00,-6.545632112732e-02,1.004471381584e+01,1.001771320638e+01,2.700060945632e-02,1.280459158210e+01,1.274726733268e+01,5.732424942379e-02
6.037197956430e-05,6.724812242130e+00,6.783058047117e+00,-5.824580498727e-02,1.004463931940e+01,1.001781785708e+01,2.682146232335e-02,1.281057113744e+01,1.274842424813e+01,6.214688930155e-02
6.037397956430e-05,6.732304524388e+00,6.783067702814e+00,-5.076317842597e-02,1.004435067321e+01,1.001792066902e+01,2.643000418454e-02,1.281532103945e+01,1.274976034780e+01,6.556069165015e-02
6.037597956430e-05,6.740036490074e+00,6.783077581422e+00,-4.304109134811e-02,1.004385005795e+01,1.001802069373e+01,2.582936422086e-02,1.281872099427e+01,1.275123502019e+01,6.748597407973e-02
