frequency;user0 (gain);user1 (gain);user2 (gain);user3 (gain)
3165346.478026417;-0.2811450513582438;-12.602084861594165;4.4717129356595855;7.849226874576337
3166075.409906027;-0.2643476134572763;-12.5870896043878;4.471674527321474;7.851067463609049
3166804.50964773;-0.24753430531860565;-12.572077803108337;4.47163613031405;7.8529073674756775
3167533.777290182;-0.23070513456215178;-12.557049459110981;4.471597744629095;7.854746579919736
3168263.212872048;-0.21386010913457276;-12.542004574108843;4.471559370259559;7.856585094714711
3168992.816432002;-0.19699923743927122;-12.52694315023729;4.471521007198188;7.85842290559983
3169722.588008727;-0.18012252833014028;-12.511865190075493;4.471482655437208;7.860260006308146
3170452.527640915;-0.16322999111032793;-12.49677069662554;4.471444314968853;7.862096390546358
3171182.635367267;-0.14632163549158422;-12.481659673300353;4.471405985785865;7.863932052022906
3171912.911226491;-0.12939747165540819;-12.46653212394846;4.471367667880979;7.865766984412072
3172643.355257307;-0.11245751023583833;-12.451388052884356;4.471329361246443;7.867601181402075
