time_s,filt_input,audio_opamp,audio_terminal,agc_opamp,d79_6_anode,agc_store,pin_bias,d79_1_feed
0.09488,-0.00684542375,6.07630443,-0.802281681,4.37038672,1.89866172,2.10737043,0.512643159,0.510535043
0.0949,-0.00587781194,6.15175405,-0.726219861,4.61051587,2.13861077,2.10735722,0.512671072,0.510561412
0.09492,-0.00481750353,6.23872222,-0.638705007,4.88621182,2.41393495,2.1073444,0.512697233,0.510586125
0.09494,-0.00368122021,6.33583745,-0.541117236,5.19296564,2.64767284,2.10748619,0.512722626,0.510610075
0.09496,-0.00248688185,6.44156825,-0.434995479,5.52642691,2.6605533,2.10815486,0.51275803,0.510643465
0.09498,-0.00125332387,6.55424706,-0.322013469,5.88085574,2.66365288,2.10888895,0.512809075,0.510691802
0.095,-2.330518e-10,6.67209689,-0.203952983,6.25081975,2.66599722,2.10965769,0.512875877,0.51075518
0.09502,0.00125332341,6.79325919,-0.0826758818,6.6304844,2.66763758,2.11044857,0.512958476,0.510833621
0.09504,0.0024868814,6.91582317,0.0399052364,7.01386206,2.6685936,2.1112488,0.513056666,0.510926911
0.09506,0.00368121978,7.03785595,0.161857203,7.39490647,2.6688612,2.11204553,0.513169938,0.511034554
0.09508,0.00481750312,7.15743299,0.281256761,7.76760815,2.66841447,2.11282602,0.513297471,0.511155752
0.0951,0.00587781156,7.27266847,0.396220897,8.12608916,2.66720457,2.11357787,0.51343813,0.511289415
0.09512,0.00684542341,7.38174504,0.504936539,8.46469579,2.66515544,2.11428922,0.513590482,0.511434164
0.09514,0.00770507883,7.48294248,0.605689151,8.7780878,2.6621553,2.11494895,0.513752811,0.511588357
0.09516,0.00844322057,7.57466482,0.696889772,9.06132259,2.65804108,2.11554687,0.513923156,0.511750117
0.09518,0.00904820766,7.6554655,0.777100085,9.30993324,2.65257046,2.11607401,0.514099346,0.511917373
0.0952,0.00951049912,7.72407022,0.845055099,9.51999888,2.64537003,2.11652281,0.514279053,0.512087904
0.09522,0.00982280433,7.77939703,0.899683104,9.68820656,2.63583361,2.11688753,0.514459853,0.512259401
0.09524,0.00998019804,7.82057338,0.940122576,9.81190347,2.62291056,2.11716475,0.514639297,0.512429536
0.09526,0.00998019807,7.84694991,0.965735767,9.88913859,2.60463981,2.11735449,0.514815009,0.512596051
0.09528,0.00982280442,7.85811066,0.976118758,9.91869332,2.57712391,2.11746246,0.514984823,0.51275689
0.0953,0.00951049927,7.85387965,0.971107837,9.90010121,2.53269003,2.117504,0.515146999,0.512910403
0.09532,0.00904820786,7.83432364,0.95078207,9.83365803,2.45908079,2.11750582,0.515300523,0.513055631
0.09534,0.00844322082,7.79975109,0.915462051,9.72041538,2.34497238,2.11749427,0.515445234,0.513192429
0.09536,0.00770507913,7.75070727,0.865704838,9.56215792,2.18678723,2.11748076,0.515581492,0.513321149
0.09538,0.00684542375,7.68796567,0.802295167,9.36138008,1.98615934,2.11746712,0.515709756,0.513442245
0.0954,0.00587781194,7.61251579,0.726233072,9.12124822,1.74620715,2.11745346,0.515830463,0.513556142
0.09542,0.00481750353,7.52554752,0.638718112,8.84555154,1.47085387,2.11743978,0.515944023,0.51366324
0.09544,0.00368122021,7.42843238,0.541130422,8.53880775,1.22528528,2.11742614,0.516050825,0.513763917
0.09546,0.00248688185,7.32270184,0.435008916,8.20534453,1.20206209,2.11741266,0.51615124,0.513858531
0.09548,0.00125332387,7.21002345,0.322027312,7.85092146,1.19875724,2.11739918,0.516245619,0.513947422
0.0955,2.33019826e-10,7.09217418,0.203967367,7.48096564,1.19655279,2.11738571,0.516334293,0.514030908
0.09552,-0.00125332341,6.97101253,0.0826909093,7.10131029,1.19533691,2.11737223,0.516417576,0.514109292
0.09554,-0.0024868814,6.84844926,-0.0398895028,6.71794245,1.19507957,2.11735876,0.516495768,0.514182859
0.09556,-0.00368121978,6.72641722,-0.161840744,6.33690777,1.19577067,2.11734529,0.51656915,0.514251881
0.09558,-0.00481750312,6.6068409,-0.281239603,5.9642151,1.19741797,2.11733181,0.516637992,0.514316614
0.0956,-0.00587781156,6.49160607,-0.396203109,5.60574183,1.20004824,2.11731834,0.516702547,0.514377299
0.09562,-0.00684542341,6.38253003,-0.504918229,5.26714117,1.20371146,2.11730487,0.516763056,0.514434167
0.09564,-0.00770507883,6.28133298,-0.605670458,4.95375299,1.20848943,2.1172914,0.516819746,0.514487434
0.09566,-0.00844322057,6.18961088,-0.69687086,4.67051964,1.21451105,2.11727794,0.516872834,0.514537305
0.09568,-0.00904820766,6.10881026,-0.77708113,4.42190797,1.22197956,2.11726447,0.516922523,0.514583973
0.0957,-0.00951049912,6.04020542,-0.845036278,4.21183889,1.23122268,2.117251,0.516969005,0.514627622
0.09572,-0.00982280433,5.98487832,-0.899664585,4.04362556,1.24279036,2.11723754,0.517012464,0.514668422
0.09574,-0.00998019804,5.94370153,-0.940104509,3.91992116,1.25765789,2.11722408,0.51705307,0.514706539
0.09576,-0.00998019807,5.91732445,-0.96571827,3.84267716,1.27767498,2.11721062,0.517090987,0.514742124
0.09578,-0.00982280442,5.90616306,-0.976101915,3.81311271,1.30657068,2.11719716,0.517126368,0.514775324
0.0958,-0.00951049927,5.91039339,-0.971091688,3.831695,1.35182876,2.11718372,0.517159359,0.514806276
0.09582,-0.00904820786,5.92994873,-0.950766611,3.8981289,1.42571695,2.1171703,0.517190095,0.514835108
0.09584,-0.00844322082,5.96452064,-0.915447234,4.01136317,1.53985897,2.11715691,0.517218708,0.514861944
0.09586,-0.00770507913,6.01356392,-0.865690575,4.1696137,1.69803935,2.11714355,0.51724532,0.514886899
0.09588,-0.00684542375,6.0763051,-0.802281333,4.37038655,1.89866223,2.11713023,0.517270046,0.514910082
0.0959,-0.00587781194,6.15175472,-0.726219515,4.6105157,2.13861169,2.11711695,0.517292996,0.514931597
0.09592,-0.00481750353,6.23872289,-0.63870466,4.88621232,2.41397062,2.117104,0.517314274,0.514951541
0.09594,-0.00368122021,6.33583811,-0.541116894,5.19294494,2.65536123,2.11722939,0.517334829,0.514970773
0.09596,-0.00248688185,6.44156892,-0.434995137,5.52642671,2.67029145,2.11789368,0.517366341,0.515000273
0.09598,-0.00125332387,6.55424773,-0.322013127,5.88085557,2.67339164,2.1186277,0.517415429,0.515046482
0.096,-2.32987851e-10,6.67209755,-0.20395264,6.25081958,2.67573592,2.11939639,0.517482124,0.515109407
0.09602,0.00125332341,6.79325985,-0.0826755387,6.63048423,2.67737622,2.1201872,0.517566367,0.515188972
0.09604,0.0024868814,6.91582384,0.0399055796,7.01386189,2.67833217,2.12098737,0.51766783,0.515284847
0.09606,0.00368121978,7.03785662,0.161857546,7.3949063,2.67859971,2.12178404,0.517785857,0.515396393
0.09608,0.00481750312,7.15743365,0.281257103,7.76760798,2.67815292,2.12256447,0.517919447,0.515522646
0.0961,0.00587781156,7.27266913,0.39622124,8.12608899,2.67694295,2.12331626,0.518067263,0.515662322
0.09612,0.00684542341,7.38174571,0.504936882,8.46469562,2.67489376,2.12402754,0.518227643,0.515813834
0.09614,0.00770507883,7.48294315,0.605689493,8.77808763,2.67189357,2.1246872,0.518398627,0.515975315
0.09616,0.00844322057,7.57466548,0.696890114,9.06132243,2.66777928,2.12528506,0.518577994,0.516144651
0.09618,0.00904820766,7.65546616,0.777100427,9.30993307,2.6623086,2.12581214,0.518763308,0.516319529
0.0962,0.00951049912,7.72407089,0.84505544,9.51999871,2.6551081,2.12626088,0.518951976,0.51649749
0.09622,0.00982280433,7.7793977,0.899683445,9.6882064,2.64557163,2.12662554,0.519141312,0.516675992
0.09624,0.00998019804,7.82057405,0.940122917,9.81190331,2.63264852,2.12690269,0.519328625,0.51685249
0.09626,0.00998019807,7.84695058,0.965736106,9.88913842,2.61437771,2.12709237,0.519511318,0.517024533
0.09628,0.00982280442,7.85811133,0.976119098,9.91869315,2.58686176,2.12720028,0.51968704,0.517189904
0.0963,0.00951049927,7.85388031,0.971108176,9.90010104,2.54242783,2.12724176,0.519853928,0.517346848
0.09632,0.00904820786,7.8343243,0.950782408,9.83365786,2.46881853,2.12724352,0.520010927,0.517494376
0.09634,0.00844322082,7.79975176,0.915462389,9.72041521,2.35471003,2.1272319,0.520157934,0.517632401
0.09636,0.00770507913,7.75070794,0.865705176,9.56215775,2.19652474,2.12721832,0.520295413,0.517761378
0.09638,0.00684542375,7.68796634,0.802295505,9.36137992,1.99589664,2.12720462,0.520423938,0.517881866
0.0964,0.00587781194,7.61251645,0.726233409,9.12124805,1.75594406,2.1271909,0.520544051,0.517994393
0.09642,0.00481750353,7.52554819,0.638718449,8.84555082,1.48056203,2.12717716,0.520656258,0.518099446
0.09644,0.00368122021,7.42843305,0.541130761,8.53881968,1.22835101,2.12716346,0.520761034,0.518197487
0.09646,0.00248688185,7.32270251,0.435009256,8.20534454,1.20207303,2.1271499,0.520858834,0.51828895
0.09648,0.00125332387,7.21002412,0.32202765,7.8509213,1.19875725,2.12713636,0.520950082,0.518374245
0.0965,2.32956765e-10,7.09217484,0.203967703,7.48096548,1.19655278,2.12712283,0.521035178,0.518453752
0.09652,-0.00125332341,6.9710132,0.082691245,7.10131013,1.1953369,2.12710929,0.521114499,0.518527831
0.09654,-0.0024868814,6.84844993,-0.0398891679,6.71794229,1.19507956,2.12709575,0.521188401,0.518596821
0.09656,-0.00368121978,6.72641789,-0.16184041,6.3369076,1.19577066,2.12708222,0.521257217,0.51866104
0.09658,-0.00481750312,6.60684157,-0.281239269,5.96421493,1.19741797,2.12706869,0.521321265,0.518720787
0.0966,-0.00587781156,6.49160673,-0.396202776,5.60574167,1.20004823,2.12705515,0.521380839,0.518776344
0.09662,-0.00684542341,6.38253069,-0.504917897,5.267141,1.20371145,2.12704162,0.52143622,0.518827974
0.09664,-0.00770507883,6.28133365,-0.605670126,4.95375283,1.20848942,2.12702809,0.521487671,0.518875925
0.09666,-0.00844322057,6.18961155,-0.696870529,4.67051947,1.21451105,2.12701456,0.521535438,0.518920431
0.09668,-0.00904820766,6.10881093,-0.777080799,4.4219078,1.22197955,2.12700103,0.521579753,0.518961709
0.0967,-0.00951049912,6.04020609,-0.845035947,4.21183872,1.23122267,2.1269875,0.521620834,0.518999965
0.09672,-0.00982280433,5.98487899,-0.899664255,4.04362539,1.24279035,2.12697397,0.521658886,0.519035392
0.09674,-0.00998019804,5.9437022,-0.940104179,3.91992099,1.25765788,2.12696044,0.521694101,0.519068169
0.09676,-0.00998019807,5.91732511,-0.965717941,3.84267699,1.27767498,2.12694692,0.521726659,0.519098466
0.09678,-0.00982280442,5.90616372,-0.976101586,3.81311255,1.30657069,2.12693341,0.521756729,0.519126441
0.0968,-0.00951049927,5.91039406,-0.971091359,3.83169483,1.35182879,2.1269199,0.521784469,0.519152243
0.09682,-0.00904820786,5.92994939,-0.950766283,3.89812873,1.42571702,2.12690642,0.521810029,0.519176011
0.09684,-0.00844322082,5.9645213,-0.915446906,4.01136301,1.53985913,2.12689296,0.521833549,0.519197876
0.09686,-0.00770507913,6.01356458,-0.865690248,4.16961353,1.69803964,2.12687954,0.521855159,0.519217962
0.09688,-0.00684542375,6.07630576,-0.802281006,4.37038638,1.89866273,2.12686616,0.521874984,0.519236383
0.0969,-0.00587781194,6.15175538,-0.726219188,4.61051553,2.13861258,2.12685282,0.521893138,0.519253248
0.09692,-0.00481750353,6.23872355,-0.638704334,4.88621254,2.41399795,2.12683975,0.52190973,0.519268658
0.09694,-0.00368122021,6.33583877,-0.541116572,5.19292572,2.66263927,2.1269496,0.521925674,0.519283432
0.09696,-0.00248688185,6.44156957,-0.434994816,5.5264265,2.68000558,2.12760868,0.521953579,0.519309341
0.09698,-0.00125332387,6.55424839,-0.322012804,5.88085539,2.68310658,2.12834264,0.522001207,0.51935389
0.097,-2.32925679e-10,6.67209821,-0.203952317,6.2508194,2.6854508,2.12911127,0.522068475,0.519416976
0.09702,0.00125332341,6.79326051,-0.0826752156,6.63048406,2.68709104,2.12990202,0.522155191,0.519498393
0.09704,0.0024868814,6.9158245,0.0399059027,7.01386172,2.68804692,2.13070213,0.522260877,0.519597665
0.09706,0.00368121978,7.03785728,0.161857869,7.39490613,2.6883144,2.13149873,0.52238469,0.519713977
0.09708,0.00481750312,7.15743431,0.281257426,7.76760782,2.68786755,2.13227909,0.52252542,0.51984617
0.0971,0.00587781156,7.2726698,0.396221562,8.12608882,2.68665752,2.13303082,0.522681489,0.519992738
0.09712,0.00684542341,7.38174637,0.504937204,8.46469545,2.68460827,2.13374205,0.522850976,0.520151855
0.09714,0.00770507883,7.48294381,0.605689815,8.77808746,2.68160801,2.13440164,0.523031644,0.520321402
0.09716,0.00844322057,7.57466615,0.696890436,9.06132226,2.67749366,2.13499944,0.523220983,0.520499006
0.09718,0.00904820766,7.65546682,0.777100748,9.30993291,2.67202292,2.13552645,0.523416267,0.520682092
0.0972,0.00951049912,7.72407155,0.845055761,9.51999855,2.66482236,2.13597514,0.523614613,0.520867944
0.09722,0.00982280433,7.77939836,0.899683765,9.68820623,2.65528583,2.13633973,0.523813058,0.521053776
0.09724,0.00998019804,7.82057471,0.940123237,9.81190314,2.64236266,2.13661682,0.524008652,0.521236818
0.09726,0.00998019807,7.84695124,0.965736426,9.88913826,2.62409179,2.13680644,0.524198571,0.521414421
0.09728,0.00982280442,7.85811199,0.976119417,9.91869299,2.59657579,2.13691428,0.524380277,0.521584213
0.0973,0.00951049927,7.85388097,0.971108495,9.90010088,2.55214181,2.1369557,0.524551788,0.521744339
0.09732,0.00904820786,7.83432496,0.950782727,9.83365769,2.47853245,2.1369574,0.524712025,0.521893797
0.09734,0.00844322082,7.79975242,0.915462707,9.72041505,2.36442387,2.13694572,0.524860962,0.522032579
0.09736,0.00770507913,7.7507086,0.865705494,9.56215758,2.20623844,2.13693208,0.524999199,0.522161268
0.09738,0.00684542375,7.687967,0.802295822,9.36137975,2.00561014,2.13691831,0.525127448,0.522280554
0.0974,0.00587781194,7.61251711,0.726233726,9.12124788,1.76565717,2.13690452,0.525246377,0.52239108
0.09742,0.00481750353,7.52554885,0.638718766,8.84555034,1.49025324,2.13689073,0.525356607,0.522493445
0.09744,0.00368122021,7.42843372,0.541131081,8.53882964,1.23181427,2.13687695,0.525458719,0.522588204
0.09746,0.00248688185,7.32270318,0.435009576,8.20534459,1.20208607,2.13686334,0.525553262,0.522675881
0.09748,0.00125332387,7.21002478,0.322027968,7.85092114,1.19875727,2.13684974,0.525640748,0.522756963
0.0975,2.32895481e-10,7.0921755,0.20396802,7.48096532,1.19655278,2.13683614,0.525721654,0.522831905
0.09752,-0.00125332341,6.97101386,0.0826915611,7.10130996,1.1953369,2.13682254,0.525796429,0.522901131
0.09754,-0.0024868814,6.84845059,-0.0398888527,6.71794213,1.19507956,2.13680894,0.525865491,0.522965035
0.09756,-0.00368121978,6.72641855,-0.161840095,6.33690744,1.19577066,2.13679534,0.525929232,0.523023988
0.09758,-0.00481750312,6.60684223,-0.281238955,5.96421477,1.19741797,2.13678174,0.525988019,0.523078335
0.0976,-0.00587781156,6.49160739,-0.396202463,5.6057415,1.20004823,2.13676815,0.526042196,0.523128398
0.09762,-0.00684542341,6.38253135,-0.504917584,5.26714084,1.20371145,2.13675455,0.526092082,0.523174477
0.09764,-0.00770507883,6.2813343,-0.605669814,4.95375266,1.20848942,2.13674096,0.526137975,0.523216853
0.09766,-0.00844322057,6.18961221,-0.696870217,4.67051931,1.21451105,2.13672736,0.526180156,0.523255785
0.09768,-0.00904820766,6.10881159,-0.777080487,4.42190763,1.22197955,2.13671377,0.526218884,0.523291518
0.0977,-0.00951049912,6.04020674,-0.845035636,4.21183856,1.23122267,2.13670018,0.526254402,0.523324276
0.09772,-0.00982280433,5.98487964,-0.899663944,4.04362523,1.24279035,2.13668659,0.526286935,0.523354272
0.09774,-0.00998019804,5.94370285,-0.940103869,3.91992083,1.25765788,2.136673,0.526316696,0.523381701
0.09776,-0.00998019807,5.91732577,-0.965717631,3.84267682,1.27767498,2.13665942,0.526343878,0.523406746
0.09778,-0.00982280442,5.90616438,-0.976101277,3.81311238,1.3065707,2.13664584,0.526368666,0.523429576
0.0978,-0.00951049927,5.91039471,-0.97109105,3.83169466,1.35182882,2.13663227,0.52639123,0.52345035
0.09782,-0.00904820786,5.92995004,-0.950765974,3.89812857,1.42571709,2.13661873,0.526411727,0.523469214
0.09784,-0.00844322082,5.96452196,-0.915446598,4.01136284,1.53985928,2.13660521,0.526430307,0.523486306
0.09786,-0.00770507913,6.01356523,-0.86568994,4.16961337,1.69803992,2.13659172,0.526447105,0.523501754
0.09788,-0.00684542375,6.07630642,-0.802280699,4.37038622,1.89866322,2.13657828,0.526462252,0.523515675
0.0979,-0.00587781194,6.15175604,-0.726218881,4.61051537,2.13861345,2.13656487,0.526475865,0.523528181
0.09792,-0.00481750353,6.23872421,-0.638704027,4.88621268,2.41401999,2.1365517,0.526488057,0.523539376
0.09794,-0.00368122021,6.33583942,-0.541116269,5.19290958,2.66947611,2.13664695,0.526499697,0.523550033
0.09796,-0.00248688185,6.44157023,-0.434994513,5.52642631,2.68969563,2.13729993,0.526524358,0.523572721
0.09798,-0.00125332387,6.55424904,-0.322012501,5.88085523,2.69279777,2.13803382,0.52657111,0.523616154
0.098,-2.3286173e-10,6.67209887,-0.203952013,6.25081924,2.69514192,2.13880238,0.526639723,0.523680087
0.09802,0.00125332341,6.79326117,-0.0826749118,6.63048389,2.6967821,2.13959308,0.526729834,0.523764147
0.09804,0.0024868814,6.91582516,0.0399062066,7.01386155,2.69773792,2.14039312,0.526840771,0.523867676
0.09806,0.00368121978,7.03785793,0.161858173,7.39490597,2.69800534,2.14118966,0.52697147,0.523989652
0.09808,0.00481750312,7.15743497,0.28125773,7.76760765,2.69755843,2.14196996,0.527120469,0.52412868
0.0981,0.00587781156,7.27267045,0.396221866,8.12608866,2.69634833,2.14272163,0.527285915,0.524283004
0.09812,0.00684542341,7.38174703,0.504937507,8.46469529,2.69429902,2.14343279,0.52746559,0.524450529
0.09814,0.00770507883,7.48294447,0.605690118,8.7780873,2.6912987,2.14409232,0.527656946,0.524628857
0.09816,0.00844322057,7.5746668,0.696890738,9.0613221,2.68718429,2.14469006,0.527857157,0.524815331
0.09818,0.00904820766,7.65546748,0.77710105,9.30993275,2.68171349,2.14521701,0.528063178,0.525007096
0.0982,0.00951049912,7.7240722,0.845056063,9.51999838,2.67451287,2.14566563,0.528271817,0.525201167
0.09822,0.00982280433,7.77939901,0.899684067,9.68820607,2.66497627,2.14603016,0.528479819,0.525394503
0.09824,0.00998019804,7.82057536,0.940123538,9.81190298,2.65205305,2.14630719,0.528683963,0.525584103
0.09826,0.00998019807,7.84695189,0.965736727,9.8891381,2.63378212,2.14649675,0.528881193,0.525767125
0.09828,0.00982280442,7.85811264,0.976119718,9.91869283,2.60626606,2.14660453,0.529068789,0.525941045
0.0983,0.00951049927,7.85388162,0.971108795,9.90010072,2.56183203,2.14664588,0.529244658,0.526103924
0.09832,0.00904820786,7.83432562,0.950783027,9.83365753,2.48822262,2.14664752,0.529407717,0.526254769
0.09834,0.00844322082,7.79975307,0.915463006,9.72041489,2.37411395,2.14663578,0.529558048,0.526393673
0.09836,0.00770507913,7.75070925,0.865705793,9.56215742,2.21592839,2.14662207,0.529696416,0.526521378
0.09838,0.00684542375,7.68796765,0.802296121,9.36137959,2.01529988,2.14660824,0.529823701,0.526638729
0.0984,0.00587781194,7.61251776,0.726234024,9.12124772,1.77534656,2.1465944,0.529940722,0.526746508
0.09842,0.00481750353,7.5255495,0.638719063,8.84554993,1.49992506,2.14658054,0.530048236,0.52684544
0.09844,0.00368122021,7.42843437,0.541131382,8.53883684,1.23568765,2.1465667,0.530146946,0.526936192
0.09846,0.00248688185,7.32270383,0.435009877,8.20534472,1.20210242,2.14655301,0.530237512,0.527019389
0.09848,0.00125332387,7.21002543,0.322028268,7.850921,1.19875731,2.14653935,0.530320544,0.527095606
0.0985,2.3283242e-10,7.09217616,0.203968319,7.48096517,1.19655278,2.14652569,0.530396608,0.527165377
0.09852,-0.00125332341,6.97101451,0.0826918584,7.10130981,1.1953369,2.14651203,0.530466231,0.527229196
0.09854,-0.0024868814,6.84845124,-0.0398885562,6.71794198,1.19507957,2.14649837,0.5305299,0.52728752
0.09856,-0.00368121978,6.7264192,-0.1618398,6.33690728,1.19577066,2.14648471,0.53058807,0.527340774
0.09858,-0.00481750312,6.60684288,-0.28123866,5.96421462,1.19741797,2.14647105,0.530641161,0.527389349
0.0986,-0.00587781156,6.49160804,-0.396202168,5.60574135,1.20004823,2.14645739,0.530689564,0.52743361
0.09862,-0.00684542341,6.382532,-0.50491729,5.26714069,1.20371145,2.14644373,0.530733641,0.527473892
